"","idSensor","Fecha","Total"
"304","1011",2015-10-04 08:30:00,4
"305","1011",2015-10-04 08:45:00,1
"306","1011",2015-10-04 09:00:00,7
"307","1011",2015-10-04 09:15:00,5
"308","1011",2015-10-04 09:30:00,1
"309","1011",2015-10-04 09:45:00,2
"310","1011",2015-10-04 10:00:00,5
"311","1011",2015-10-04 10:15:00,6
"312","1011",2015-10-04 10:30:00,5
"313","1011",2015-10-04 10:45:00,9
"314","1011",2015-10-04 11:00:00,3
"315","1011",2015-10-04 11:15:00,5
"316","1011",2015-10-04 11:30:00,5
"317","1011",2015-10-04 11:45:00,7
"318","1011",2015-10-04 12:00:00,5
"319","1011",2015-10-04 12:15:00,4
"320","1011",2015-10-04 12:30:00,6
"321","1011",2015-10-04 12:45:00,11
"322","1011",2015-10-04 13:00:00,13
"323","1011",2015-10-04 13:15:00,7
"324","1011",2015-10-04 13:30:00,8
"325","1011",2015-10-04 13:45:00,10
"326","1011",2015-10-04 14:00:00,2
"327","1011",2015-10-04 14:15:00,10
"328","1011",2015-10-04 14:30:00,7
"329","1011",2015-10-04 14:45:00,4
"330","1011",2015-10-04 15:00:00,5
"331","1011",2015-10-04 15:15:00,2
"332","1011",2015-10-04 15:30:00,5
"333","1011",2015-10-04 15:45:00,4
"334","1011",2015-10-04 16:00:00,3
"335","1011",2015-10-04 16:15:00,3
"336","1011",2015-10-04 16:30:00,10
"337","1011",2015-10-04 16:45:00,9
"338","1011",2015-10-04 17:00:00,7
"339","1011",2015-10-04 17:15:00,10
"340","1011",2015-10-04 17:30:00,15
"341","1011",2015-10-04 17:45:00,12
"342","1011",2015-10-04 18:00:00,11
"343","1011",2015-10-04 18:15:00,11
"344","1011",2015-10-04 18:30:00,10
"345","1011",2015-10-04 18:45:00,10
"346","1011",2015-10-04 19:00:00,14
"347","1011",2015-10-04 19:15:00,10
"348","1011",2015-10-04 19:30:00,12
"349","1011",2015-10-04 19:45:00,16
"350","1011",2015-10-04 20:00:00,16
"351","1011",2015-10-04 20:15:00,19
"352","1011",2015-10-04 20:30:00,15
"353","1011",2015-10-04 20:45:00,9
"354","1011",2015-10-04 21:00:00,8
"355","1011",2015-10-04 21:15:00,9
"356","1011",2015-10-04 21:30:00,10
"357","1011",2015-10-04 21:45:00,8
"358","1011",2015-10-04 22:00:00,4
"359","1011",2015-10-04 22:15:00,6
"360","1011",2015-10-04 22:30:00,5
"361","1011",2015-10-04 22:45:00,6
"362","1011",2015-10-04 23:00:00,9
"363","1011",2015-10-04 23:15:00,1
"364","1011",2015-10-04 23:30:00,4
"365","1011",2015-10-04 23:45:00,2
