176,2015-10-13 19:45:00,19
177,2015-10-13 20:00:00,8
178,2015-10-13 20:15:00,13
179,2015-10-13 20:30:00,9
180,2015-10-13 20:45:00,4
181,2015-10-13 21:00:00,7
182,2015-10-13 21:15:00,12
183,2015-10-13 21:30:00,5
184,2015-10-13 21:45:00,6
185,2015-10-13 22:00:00,4
186,2015-10-13 22:15:00,4
187,2015-10-13 22:30:00,4
188,2015-10-13 22:45:00,1
189,2015-10-13 23:00:00,1
190,2015-10-13 23:15:00,2
191,2015-10-13 23:30:00,3
192,2015-10-13 23:45:00,5
193,2015-10-14 00:00:00,2
194,2015-10-14 00:15:00,5
195,2015-10-14 00:30:00,1
196,2015-10-14 00:45:00,4
197,2015-10-14 01:00:00,1
198,2015-10-14 01:15:00,3
199,2015-10-14 01:30:00,3
200,2015-10-14 01:45:00,2
201,2015-10-14 02:00:00,8
202,2015-10-14 02:15:00,3
203,2015-10-14 02:30:00,1
204,2015-10-14 02:45:00,5
205,2015-10-14 03:00:00,6
206,2015-10-14 03:15:00,1
207,2015-10-14 03:30:00,8
208,2015-10-14 03:45:00,5
209,2015-10-14 04:00:00,8
210,2015-10-14 04:15:00,2
211,2015-10-14 04:30:00,1
212,2015-10-14 04:45:00,2
213,2015-10-14 05:00:00,5
214,2015-10-14 05:15:00,4
215,2015-10-14 05:30:00,3
216,2015-10-14 05:45:00,5
217,2015-10-14 06:00:00,0
218,2015-10-14 06:15:00,8
219,2015-10-14 06:30:00,6
220,2015-10-14 06:45:00,12
221,2015-10-14 07:00:00,7
222,2015-10-14 07:15:00,7
223,2015-10-14 07:30:00,26
224,2015-10-14 07:45:00,7
225,2015-10-14 08:00:00,10
226,2015-10-14 08:15:00,13
227,2015-10-14 08:30:00,24
228,2015-10-14 08:45:00,18
229,2015-10-14 09:00:00,16
230,2015-10-14 09:15:00,17
231,2015-10-14 09:30:00,16
232,2015-10-14 09:45:00,18
233,2015-10-14 10:00:00,19
234,2015-10-14 10:15:00,14
235,2015-10-14 10:30:00,18
236,2015-10-14 10:45:00,15
237,2015-10-14 11:00:00,13
238,2015-10-14 11:15:00,19
239,2015-10-14 11:30:00,15
240,2015-10-14 11:45:00,12
241,2015-10-14 12:00:00,16
242,2015-10-14 12:15:00,12
243,2015-10-14 12:30:00,22
244,2015-10-14 12:45:00,13
245,2015-10-14 13:00:00,11
246,2015-10-14 13:15:00,19
247,2015-10-14 13:30:00,14
248,2015-10-14 13:45:00,15
249,2015-10-14 14:00:00,16
250,2015-10-14 14:15:00,22
251,2015-10-14 14:30:00,12
252,2015-10-14 14:45:00,14
253,2015-10-14 15:00:00,15
254,2015-10-14 15:15:00,16
255,2015-10-14 15:30:00,21
256,2015-10-14 15:45:00,18
257,2015-10-14 16:00:00,14
258,2015-10-14 16:15:00,9
259,2015-10-14 16:30:00,13
260,2015-10-14 16:45:00,9
261,2015-10-14 17:00:00,10
262,2015-10-14 17:15:00,14
263,2015-10-14 17:30:00,17
264,2015-10-14 17:45:00,14
265,2015-10-14 18:00:00,7
266,2015-10-14 18:15:00,12
267,2015-10-14 18:30:00,15
268,2015-10-14 18:45:00,14
269,2015-10-14 19:00:00,13
270,2015-10-14 19:15:00,12
271,2015-10-14 19:30:00,16
272,2015-10-14 19:45:00,10
273,2015-10-14 20:00:00,11
274,2015-10-14 20:15:00,14
275,2015-10-14 20:30:00,10
276,2015-10-14 20:45:00,13
277,2015-10-14 21:00:00,6
278,2015-10-14 21:15:00,12
279,2015-10-14 21:30:00,6
280,2015-10-14 21:45:00,7
281,2015-10-14 22:00:00,4
282,2015-10-14 22:15:00,4
283,2015-10-14 22:30:00,4
284,2015-10-14 22:45:00,3
285,2015-10-14 23:00:00,2
286,2015-10-14 23:15:00,3
287,2015-10-14 23:30:00,2
288,2015-10-14 23:45:00,2
289,2015-10-15 00:00:00,3
290,2015-10-15 00:15:00,5
291,2015-10-15 00:30:00,3
292,2015-10-15 00:45:00,3
293,2015-10-15 01:00:00,5
294,2015-10-15 01:15:00,4
295,2015-10-15 01:30:00,2
296,2015-10-15 01:45:00,0
297,2015-10-15 02:00:00,3
298,2015-10-15 02:15:00,3
299,2015-10-15 02:30:00,5
300,2015-10-15 02:45:00,0
301,2015-10-15 03:00:00,1
302,2015-10-15 03:15:00,3
303,2015-10-15 03:30:00,4
304,2015-10-15 03:45:00,6
305,2015-10-15 04:00:00,2
306,2015-10-15 04:15:00,7
307,2015-10-15 04:30:00,7
308,2015-10-15 04:45:00,4
309,2015-10-15 05:00:00,6
310,2015-10-15 05:15:00,8
311,2015-10-15 05:30:00,2
312,2015-10-15 05:45:00,8
313,2015-10-15 06:00:00,1
314,2015-10-15 06:15:00,1
315,2015-10-15 06:30:00,9
316,2015-10-15 06:45:00,10
317,2015-10-15 07:00:00,4
318,2015-10-15 07:15:00,7
319,2015-10-15 07:30:00,17
320,2015-10-15 07:45:00,20
321,2015-10-15 08:00:00,15
322,2015-10-15 08:15:00,22
323,2015-10-15 08:30:00,19
324,2015-10-15 08:45:00,24
325,2015-10-15 09:00:00,18
326,2015-10-15 09:15:00,22
327,2015-10-15 09:30:00,12
328,2015-10-15 09:45:00,20
329,2015-10-15 10:00:00,23
330,2015-10-15 10:15:00,15
331,2015-10-15 10:30:00,10
332,2015-10-15 10:45:00,15
333,2015-10-15 11:00:00,14
334,2015-10-15 11:15:00,21
335,2015-10-15 11:30:00,14
336,2015-10-15 11:45:00,12
337,2015-10-15 12:00:00,15
338,2015-10-15 12:15:00,10
339,2015-10-15 12:30:00,14
340,2015-10-15 12:45:00,13
341,2015-10-15 13:00:00,18
342,2015-10-15 13:15:00,13
343,2015-10-15 13:30:00,15
344,2015-10-15 13:45:00,13
345,2015-10-15 14:00:00,18
346,2015-10-15 14:15:00,22
347,2015-10-15 14:30:00,10
348,2015-10-15 14:45:00,12
349,2015-10-15 15:00:00,23
350,2015-10-15 15:15:00,15
351,2015-10-15 15:30:00,17
352,2015-10-15 15:45:00,15
353,2015-10-15 16:00:00,17
354,2015-10-15 16:15:00,20
355,2015-10-15 16:30:00,20
356,2015-10-15 16:45:00,10
357,2015-10-15 17:00:00,17
358,2015-10-15 17:15:00,14
359,2015-10-15 17:30:00,14
360,2015-10-15 17:45:00,18
361,2015-10-15 18:00:00,12
362,2015-10-15 18:15:00,20
363,2015-10-15 18:30:00,13
364,2015-10-15 18:45:00,24
365,2015-10-15 19:00:00,13
366,2015-10-15 19:15:00,12
367,2015-10-15 19:30:00,15
368,2015-10-15 19:45:00,12
369,2015-10-15 20:00:00,8
370,2015-10-15 20:15:00,10
371,2015-10-15 20:30:00,18
372,2015-10-15 20:45:00,16
373,2015-10-15 21:00:00,8
374,2015-10-15 21:15:00,18
375,2015-10-15 21:30:00,7
376,2015-10-15 21:45:00,7
377,2015-10-15 22:00:00,9
378,2015-10-15 22:15:00,9
379,2015-10-15 22:30:00,1
380,2015-10-15 22:45:00,8
381,2015-10-15 23:00:00,2
382,2015-10-15 23:15:00,8
383,2015-10-15 23:30:00,5
384,2015-10-15 23:45:00,3
385,2015-10-16 00:00:00,0
386,2015-10-16 00:15:00,3
387,2015-10-16 00:30:00,3
388,2015-10-16 00:45:00,5
389,2015-10-16 01:00:00,0
390,2015-10-16 01:15:00,2
391,2015-10-16 01:30:00,1
392,2015-10-16 01:45:00,4
393,2015-10-16 02:00:00,2
394,2015-10-16 02:15:00,4
395,2015-10-16 02:30:00,2
