12
#n horas_totales	tiempo_absoluto_102	tiempo_absoluto_112	tiempo_absoluto_122	tiempo_absoluto_132	tiempo_absoluto_142	duracion_visita	tiempo_relativo_visita_102	tiempo_relativo_visita_112	tiempo_relativo_visita_122	tiempo_relativo_visita_132	tiempo_relativo_visita_142
87446	17928	58751	1890	525	8352	873623.884	0.205017954	0.67185463	0.021613339	0.006003705	0.095510372	6
59	0	0	0	59	0	1139502.406	0	0	0	1	0	7
930	0	0	0	928	2	1202788.815	0	0	0	0.997849462	0.002150538	7
11897	3	100	17	11275	502	1037967.403	0.000252164	0.00840548	0.001428932	0.947717912	0.042195511	7
52333	0	0	0	49520	2813	1197614.033	0	0	0	0.946248065	0.053751935	7
124611	0	101673	13674	2801	6463	1047601.715	0	0.815923153	0.109733491	0.022477951	0.051865405	7
129027	0	111795	14308	163	2761	1050651.519	0	0.866446558	0.110891519	0.001263301	0.021398622	7
49	0	0	0	49	0	1316404.744	0	0	0	1	0	8
79	0	0	0	67	12	1380039.485	0	0	0	0.848101266	0.151898734	8
114	0	0	0	114	0	1211393.878	0	0	0	1	0	8
172	0	0	0	172	0	1308469.348	0	0	0	1	0	8
1600	0	0	0	1490	110	1382271.8	0	0	0	0.93125	0.06875	8
2048	0	0	53	1995	0	1321167.538	0	0	0.025878906	0.974121094	0	8
3167	0	0	0	3167	0	1226863.814	0	0	0	1	0	8
4010	0	0	0	3909	101	1212216.793	0	0	0	0.974812968	0.025187032	8
4114	0	0	0	3989	125	1242337.16	0	0	0	0.969615946	0.030384054	8
8643	0	2360	0	1947	4336	1309875.833	0	0.273053338	0	0.225269004	0.501677658	8
10413	0	8415	896	299	803	1253560.762	0	0.80812446	0.086046288	0.028714107	0.077115145	8
10585	0	10454	126	5	0	1376201.419	0	0.987623996	0.011903637	0.000472367	0	8
29665	0	14906	7246	1665	5848	1343778.919	0	0.502477667	0.244260914	0.056126749	0.19713467	8
38700	0	38230	339	129	2	1224062.751	0	0.987855297	0.00875969	0.003333333	5.17E-05	8
41495	661	38280	1074	0	1480	1221726.16	0.01592963	0.922520786	0.025882636	0	0.035666948	8
53138	0	49736	1026	699	1677	1237479.904	0	0.935978019	0.019308216	0.013154428	0.031559336	8
59925	1056	41310	11160	2202	4197	1218454.848	0.017622028	0.689361702	0.186232791	0.036745932	0.070037547	8
74210	12896	24372	0	26674	10268	1302028.227	0.173777119	0.32841935	0	0.359439429	0.138364102	8
97397	26428	52417	3431	3735	11386	1242992.459	0.27134306	0.538178794	0.035226958	0.038348204	0.116902985	8
27	0	0	0	27	0	1490191.66	0	0	0	1	0	9
366	0	0	0	366	0	1481994.582	0	0	0	1	0	9
596	0	0	0	425	171	1471064.791	0	0	0	0.713087248	0.286912752	9
711	0	0	10	646	55	1478309.015	0	0	0.014064698	0.908579466	0.077355837	9
821	0	0	0	821	0	1464217.789	0	0	0	1	0	9
1079	0	4	0	1052	23	1468816.644	0	0.003707136	0	0.97497683	0.021316033	9
2639	0	0	0	1519	1120	1553722.216	0	0	0	0.575596817	0.424403183	9
4554	0	0	0	3656	898	1554655.089	0	0	0	0.802810716	0.197189284	9
22065	0	19914	11	502	1638	1393669.635	0	0.902515296	0.000498527	0.022750963	0.074235214	9
15	0	0	0	15	0	1674252.581	0	0	0	1	0	10
15	0	0	0	15	0	1560167.091	0	0	0	1	0	10
35	0	0	0	35	0	1647037.967	0	0	0	1	0	10
84	0	0	0	79	5	1620133.957	0	0	0	0.94047619	0.05952381	10
607	0	264	343	0	0	1581053.915	0	0.434925865	0.565074135	0	0	10
830	0	0	0	830	0	1652694.51	0	0	0	1	0	10
1267	0	0	0	1267	0	1586936.319	0	0	0	1	0	10
1343	0	0	0	1343	0	1623129.639	0	0	0	1	0	10
1506	0	0	0	844	662	1651493.069	0	0	0	0.560424967	0.439575033	10
1572	0	0	0	1572	0	1556663.056	0	0	0	1	0	10
1943	0	0	0	1939	4	1731292.32	0	0	0	0.997941328	0.002058672	10
2838	0	0	0	2579	259	1578663.016	0	0	0	0.908738548	0.091261452	10
9076	0	3794	4413	869	0	1619638.88	0	0.418025562	0.486227413	0.095747025	0	10
9532	0	6552	339	1138	1503	1654902.829	0	0.687368863	0.035564415	0.119387327	0.157679396	10
20448	0	0	0	18814	1634	1558754.181	0	0	0	0.920089984	0.079910016	10
31969	493	21164	3699	1120	5493	1607829.575	0.015421189	0.662016328	0.11570584	0.035033939	0.171822703	10
255	0	0	0	255	0	1900778.909	0	0	0	1	0	11
297	0	0	0	283	14	1818090.442	0	0	0	0.952861953	0.047138047	11
1585	0	0	0	1309	276	1767599.034	0	0	0	0.825867508	0.174132492	11
2389	0	0	0	2389	0	1739177.654	0	0	0	1	0	11
3017	0	473	0	315	2229	1811095.163	0	0.156778257	0	0.104408353	0.738813391	11
3978	0	2613	1365	0	0	1819921.252	0	0.656862745	0.343137255	0	0	11
9469	0	7626	834	205	804	1824746.839	0	0.805364875	0.088076882	0.021649593	0.084908649	11
11663	0	0	47	11381	235	1781496.04	0	0	0.004029838	0.975820972	0.02014919	11
21191	0	19671	1520	0	0	1832962.842	0	0.928271436	0.071728564	0	0	11
24382	655	22919	14	49	745	1814585.35	0.02686408	0.939996719	0.000574194	0.002009679	0.030555328	11
29374	0	28118	1252	4	0	1832092.195	0	0.957241098	0.042622728	0.000136175	0	11
41318	1317	25218	6020	2160	6603	1742633.409	0.031874728	0.610339319	0.145699211	0.052277458	0.159809284	11
51528	5460	30725	5301	9345	697	1827669.252	0.105961807	0.596277752	0.102876106	0.181357708	0.013526626	11
52406	0	48084	1845	325	2152	1792347.676	0	0.917528527	0.035205892	0.00620158	0.041064	11
57229	0	40750	15919	363	197	1826309.502	0	0.712051582	0.278163169	0.006342938	0.003442311	11
64970	0	38	0	64693	239	1775284.593	0	0.000584885	0	0.995736494	0.003678621	11
92002	0	69507	11367	2292	8836	1835345.5	0	0.755494446	0.123551662	0.024912502	0.09604139	11
95670	0	3	0	74548	21119	1886860.024	0	3.14E-05	0	0.779220236	0.220748406	11
109583	0	0	0	109583	0	1839419.494	0	0	0	1	0	11
16	0	0	0	16	0	1990670.56	0	0	0	1	0	12
35	0	0	0	35	0	2076334.134	0	0	0	1	0	12
119	0	0	0	119	0	1901763.546	0	0	0	1	0	12
127	0	0	0	127	0	1912774.116	0	0	0	1	0	12
556	0	0	0	556	0	1923506.622	0	0	0	1	0	12
1791	123	0	0	1668	0	2000066.448	0.068676717	0	0	0.931323283	0	12
2109	0	0	0	1990	119	1970980.392	0	0	0	0.943575154	0.056424846	12
2197	0	0	0	2197	0	1988056.88	0	0	0	1	0	12
2983	0	286	0	2697	0	1926161.724	0	0.095876634	0	0.904123366	0	12
3528	0	2641	0	531	356	2002792.157	0	0.748582766	0	0.150510204	0.100907029	12
5041	0	0	0	5041	0	1936553.996	0	0	0	1	0	12
9908	317	4493	2448	0	2650	1937563.316	0.031994348	0.453471942	0.247073072	0	0.267460638	12
10945	247	10397	0	219	82	1968874.328	0.022567382	0.949931476	0	0.020009137	0.007492005	12
12754	0	7705	303	1835	2911	2068141.577	0	0.604124196	0.023757253	0.143876431	0.22824212	12
22959	0	21391	1502	33	33	2004026.913	0	0.931704343	0.065420968	0.001437345	0.001437345	12
42507	0	38884	407	1226	1990	2001528.105	0	0.91476698	0.009574894	0.028842308	0.046815819	12
56087	0	50745	612	791	3939	2007201.585	0	0.904755113	0.010911619	0.01410309	0.070230178	12
57991	0	12416	22150	1118	22307	1909520.193	0	0.214102188	0.381955821	0.019278854	0.384663137	12
84900	0	66826	10858	4955	2261	1929513.418	0	0.787114252	0.127891637	0.05836278	0.026631331	12
96241	0	0	0	92355	3886	1934812.025	0	0	0	0.959622198	0.040377802	12
151514	0	143677	1822	826	5189	1987708.353	0	0.948275407	0.012025291	0.005451641	0.03424766	12
9	0	0	0	9	0	2088759.994	0	0	0	1	0	13
16	0	0	0	16	0	2159898	0	0	0	1	0	13
31	0	0	0	31	0	2181152.187	0	0	0	1	0	13
170	0	0	0	170	0	2158570.869	0	0	0	1	0	13
263	0	0	0	146	117	2168832.623	0	0	0	0.55513308	0.44486692	13
374	0	0	0	374	0	2077328.662	0	0	0	1	0	13
940	0	0	0	537	403	2079729.368	0	0	0	0.571276596	0.428723404	13
983	0	0	0	972	11	2243470.906	0	0	0	0.988809766	0.011190234	13
1349	0	0	0	1349	0	2171689.508	0	0	0	1	0	13
1423	0	0	0	1408	15	2236751.294	0	0	0	0.98945889	0.01054111	13
3612	0	3598	0	0	14	2245806.662	0	0.996124031	0	0	0.003875969	13
4971	0	0	0	4971	0	2158717.267	0	0	0	1	0	13
5217	0	1900	1181	1047	1089	2232006.067	0	0.364193981	0.226375311	0.200690052	0.208740656	13
15457	0	2756	12194	488	19	2249676.06	0	0.178301093	0.788898234	0.031571456	0.001229217	13
17263	3521	12785	0	82	875	2083412.418	0.203962231	0.740601286	0	0.004750043	0.050686439	13
18927	0	7623	164	2634	8506	2080076.768	0	0.402757965	0.00866487	0.13916627	0.449410894	13
19157	0	17536	0	0	1621	2081519.996	0	0.915383411	0	0	0.084616589	13
23564	0	21525	0	398	1641	2162941.819	0	0.9134697	0	0.016890171	0.069640129	13
66	0	0	0	66	0	2334021.63	0	0	0	1	0	14
82	0	0	0	82	0	2307942.895	0	0	0	1	0	14
93	0	0	0	93	0	2320245.623	0	0	0	1	0	14
170	0	0	0	170	0	2400772.575	0	0	0	1	0	14
236	0	0	0	236	0	2342000.273	0	0	0	1	0	14
300	0	0	0	300	0	2412119.138	0	0	0	1	0	14
344	0	0	0	344	0	2420467.007	0	0	0	1	0	14
345	0	6	0	336	3	2324735.855	0	0.017391304	0	0.973913043	0.008695652	14
383	0	0	0	383	0	2419049.982	0	0	0	1	0	14
502	0	0	0	141	361	2328819.952	0	0	0	0.280876494	0.719123506	14
606	0	0	0	606	0	2415161.7	0	0	0	1	0	14
1207	0	0	0	1207	0	2337261.756	0	0	0	1	0	14
1478	0	0	0	1478	0	2338185.527	0	0	0	1	0	14
2365	0	2283	0	41	41	2253666.043	0	0.965327696	0	0.017336152	0.017336152	14
2857	0	0	0	2857	0	2340902.764	0	0	0	1	0	14
3958	0	835	0	47	3076	2418513.229	0	0.210965134	0	0.011874684	0.777160182	14
4172	94	3224	0	269	585	2340212.288	0.02253116	0.772770853	0	0.064477469	0.140220518	14
5968	0	0	5630	338	0	2266116.613	0	0	0.943364611	0.056635389	0	14
9267	0	7607	917	0	743	2416830.585	0	0.820869753	0.098953275	0	0.080176972	14
12743	0	9804	0	1396	1543	2256291.917	0	0.769363572	0	0.109550341	0.121086086	14
12805	0	11187	283	173	1162	2339355.185	0	0.873643108	0.022100742	0.013510348	0.090745802	14
13334	0	10510	0	637	2187	2305459.917	0	0.788210589	0	0.047772611	0.164016799	14
17561	0	13017	2187	807	1550	2345873.155	0	0.741244804	0.124537327	0.045954103	0.088263766	14
21995	0	18935	2009	216	835	2263262.352	0	0.860877472	0.091338941	0.009820414	0.037963173	14
28308	0	26653	604	126	925	2422178.26	0	0.941535962	0.021336725	0.004451039	0.032676275	14
30287	2187	19258	10	5761	3071	2332155.122	0.072209199	0.635850365	0.000330175	0.190213623	0.101396639	14
38261	0	34233	1656	187	2185	2375968.944	0	0.894723086	0.043281671	0.004887483	0.05710776	14
104705	274	91038	7084	523	5786	2392383.986	0.002616876	0.869471372	0.06765675	0.004994986	0.055260016	14
340633	21443	71718	776	123130	123566	2333310.533	0.062950448	0.210543312	0.002278112	0.361474079	0.362754049	14
8	0	0	0	8	0	2510616.624	0	0	0	1	0	15
9	0	0	0	9	0	2515306.766	0	0	0	1	0	15
10	0	0	0	10	0	2493987.169	0	0	0	1	0	15
45	0	9	0	36	0	2509210.26	0	0.2	0	0.8	0	15
60	0	0	0	60	0	2588546.945	0	0	0	1	0	15
65	0	0	0	65	0	2428048.652	0	0	0	1	0	15
93	0	0	0	93	0	2432242.106	0	0	0	1	0	15
114	0	-2215	1853	21	455	2504083.014	0	-19.42982456	16.25438596	0.184210526	3.99122807	15
189	0	0	0	189	0	2585440.532	0	0	0	1	0	15
222	0	0	0	222	0	2541995.974	0	0	0	1	0	15
371	0	0	0	294	77	2449535.124	0	0	0	0.79245283	0.20754717	15
417	0	0	0	417	0	2595558.256	0	0	0	1	0	15
564	0	0	0	564	0	2512848.078	0	0	0	1	0	15
637	0	0	0	363	274	2521282.114	0	0	0	0.569858713	0.430141287	15
682	0	0	0	677	5	2572444.088	0	0	0	0.992668622	0.007331378	15
3505	0	0	0	2420	1085	2508141.958	0	0	0	0.690442225	0.309557775	15
6234	0	0	0	5634	600	2576009.312	0	0	0	0.903753609	0.096246391	15
7377	94	6902	0	144	237	2563953.813	0.012742307	0.935610682	0	0.01952013	0.032126881	15
7945	0	7173	212	548	12	2516313.98	0	0.90283197	0.026683449	0.068974198	0.001510384	15
9392	0	5500	2411	1474	7	2425735.747	0	0.58560477	0.256707836	0.156942078	0.000745315	15
12498	10	4057	3332	710	4389	2521104.246	0.000800128	0.324611938	0.266602656	0.056809089	0.351176188	15
14487	0	6216	4537	1353	2381	2425293.042	0	0.429074343	0.313177331	0.093394077	0.164354249	15
14850	0	12546	1775	522	7	2420041	0	0.844848485	0.11952862	0.035151515	0.00047138	15
15121	0	12745	1650	157	569	2476861.048	0	0.842867535	0.109119767	0.010382911	0.037629786	15
15816	0	14745	0	122	949	2426269.815	0	0.932283763	0	0.007713708	0.060002529	15
18332	0	8058	3676	2909	3689	2514156.432	0	0.439559241	0.200523674	0.158684268	0.201232817	15
20929	0	5366	5143	4286	6134	2505321.54	0	0.256390654	0.245735582	0.204787615	0.293086148	15
20945	71	15514	226	323	4811	2573687.969	0.003389831	0.740701838	0.010790165	0.015421342	0.229696825	15
22666	0	21354	1312	0	0	2521694.289	0	0.942115945	0.057884055	0	0	15
23898	0	14102	6050	951	2795	2427403.125	0	0.590091221	0.25315926	0.039794125	0.116955394	15
25284	0	25284	0	0	0	2431297.304	0	1	0	0	0	15
25554	0	23230	365	1959	0	2446841.515	0	0.909055334	0.014283478	0.076661188	0	15
26172	0	26172	0	0	0	2518314.208	0	1	0	0	0	15
27114	673	19406	1469	932	4634	2519246.712	0.024821126	0.715718817	0.054178653	0.034373386	0.170908018	15
27442	0	23797	2219	0	1426	2433447.407	0	0.867174404	0.080861453	0	0.051964143	15
28144	0	25186	583	1030	1345	2507452.3	0	0.894897669	0.020714895	0.036597499	0.047789937	15
29027	0	9967	2627	5629	10804	2537813.772	0	0.343369966	0.090501946	0.193922899	0.372205188	15
31021	0	9187	4013	17821	0	2431981.644	0	0.296154218	0.129363979	0.574481803	0	15
31410	0	24430	1087	2031	3862	2424874.557	0	0.777777778	0.034606813	0.064660936	0.122954473	15
37644	0	7953	4834	9338	15519	2497363.109	0	0.211268728	0.128413559	0.24806078	0.412256933	15
38892	0	34744	702	520	2926	2507586.732	0	0.893345675	0.018049985	0.013370359	0.075233981	15
42739	0	27505	6167	3486	5581	2434247.279	0	0.643557407	0.144294438	0.081564847	0.130583308	15
42888	0	40811	454	582	1041	2432307.577	0	0.951571535	0.010585712	0.013570229	0.024272524	15
44632	0	33708	8110	1264	1550	2445271.753	0	0.755242875	0.181708191	0.028320488	0.034728446	15
45507	0	39258	5770	479	0	2431412.428	0	0.862680467	0.12679368	0.010525853	0	15
46214	0	12961	10437	7278	15538	2432454.266	0	0.280456139	0.225840654	0.157484745	0.336218462	15
55867	333	27532	0	1265	26737	2430999.076	0.005960585	0.492813289	0	0.022643063	0.478583063	15
59778	7327	44842	3299	0	4310	2427072.752	0.122570176	0.750142193	0.055187527	0	0.072100104	15
5	0	0	0	5	0	2616152.835	0	0	0	1	0	16
29	0	0	0	29	0	2598790.6	0	0	0	1	0	16
32	0	0	0	32	0	2614405.634	0	0	0	1	0	16
82	0	0	0	78	4	2717496.84	0	0	0	0.951219512	0.048780488	16
111	0	0	0	111	0	2662203.965	0	0	0	1	0	16
392	0	52	0	225	115	2595777.916	0	0.132653061	0	0.573979592	0.293367347	16
406	0	0	0	406	0	2751447.701	0	0	0	1	0	16
681	0	0	0	481	200	2618518.176	0	0	0	0.706314244	0.293685756	16
931	0	0	0	850	81	2630056.154	0	0	0	0.912996778	0.087003222	16
1371	0	0	0	1371	0	2603848.432	0	0	0	1	0	16
1943	0	15	0	1265	663	2677132.244	0	0.007720021	0	0.651055069	0.34122491	16
2005	0	0	0	2005	0	2654971.17	0	0	0	1	0	16
2618	0	0	0	2618	0	2692426.02	0	0	0	1	0	16
3742	0	2645	0	106	991	2767212.472	0	0.706841261	0	0.028327098	0.264831641	16
4372	0	3115	1254	3	0	2607002.625	0	0.712488564	0.286825252	0.000686185	0	16
4476	155	0	0	3313	1008	2765801.188	0.034629133	0	0	0.740169794	0.225201072	16
4501	0	0	0	4501	0	2613640.65	0	0	0	1	0	16
5342	8	4889	168	47	230	2693435.13	0.001497566	0.9152003	0.031448896	0.008798203	0.043055036	16
7579	0	2836	4476	267	0	2694215.712	0	0.374191846	0.590579232	0.035228922	0	16
7985	109	3535	0	1267	3074	2633511.925	0.013650595	0.442705072	0	0.158672511	0.384971822	16
9530	0	3124	5935	215	256	2658601.938	0	0.327806925	0.622770199	0.022560336	0.026862539	16
9634	0	4718	858	76	3982	2605101.835	0	0.489723895	0.089059581	0.007888727	0.413327797	16
12712	5149	5886	238	1053	386	2759616.904	0.405050346	0.463027061	0.018722467	0.082835116	0.030365009	16
13193	11	10173	2255	64	690	2602928.423	0.000833775	0.77109073	0.170923975	0.004851057	0.052300462	16
15965	0	12618	1790	588	969	2683493.131	0	0.790353899	0.112120263	0.036830567	0.060695271	16
20036	0	18892	0	65	1079	2699989.004	0	0.942902775	0	0.003244161	0.053853064	16
20924	0	1736	2392	15002	1794	2684045.329	0	0.082966928	0.114318486	0.716975722	0.085738864	16
21471	0	8294	0	7529	5648	2609168.776	0	0.386288482	0	0.350659028	0.263052489	16
22140	4085	14910	2230	15	900	2673644.262	0.184507678	0.673441734	0.100722674	0.000677507	0.040650407	16
22861	361	18109	95	549	3747	2652648.177	0.015791085	0.792135077	0.004155549	0.024014698	0.163903591	16
25167	0	0	876	20063	4228	2717144.51	0	0	0.034807486	0.797194739	0.167997775	16
29307	609	26049	30	573	2046	2689335.39	0.020780018	0.88883202	0.001023646	0.019551643	0.069812673	16
35506	0	25348	7500	932	1726	2703850.277	0	0.713907509	0.211231904	0.026249085	0.048611502	16
36264	15	35338	0	0	911	2596857.245	0.000413633	0.974465034	0	0	0.025121332	16
37647	0	13287	3558	4158	16644	2761931.599	0	0.352936489	0.094509523	0.110447048	0.442106941	16
40952	0	35990	1688	939	2335	2744928.678	0	0.878833757	0.041218988	0.022929283	0.057017972	16
51684	1892	32646	13181	2687	1278	2690678.227	0.036607074	0.631646157	0.25503057	0.05198901	0.024727188	16
53895	0	25997	1458	7295	19145	2612085.245	0	0.482363856	0.027052602	0.135355784	0.355227758	16
56218	0	37854	11903	428	6033	2601022.365	0	0.673343057	0.211729339	0.00761322	0.107314383	16
79729	0	0	79729	0	0	2736009.204	0	0	1	0	0	16
113688	0	103667	63	9749	209	2717407.477	0	0.911855253	0.000554148	0.085752234	0.001838365	16
22	0	0	0	22	0	2870487.161	0	0	0	1	0	17
30	0	0	0	30	0	2938837.657	0	0	0	1	0	17
59	0	0	0	59	0	2852973.16	0	0	0	1	0	17
68	0	0	0	68	0	2769128.344	0	0	0	1	0	17
105	0	0	0	105	0	2851769.716	0	0	0	1	0	17
131	0	0	0	131	0	2864127.628	0	0	0	1	0	17
385	0	0	0	216	169	2851820.55	0	0	0	0.561038961	0.438961039	17
407	0	0	0	407	0	2869690.623	0	0	0	1	0	17
841	0	0	0	841	0	2914572.873	0	0	0	1	0	17
1158	0	0	0	1158	0	2938806.082	0	0	0	1	0	17
1262	0	164	0	881	217	2781751.144	0	0.129952456	0	0.698098257	0.171949287	17
1323	0	0	0	1308	15	2769558.011	0	0	0	0.988662132	0.011337868	17
3444	0	1961	0	782	701	2792545.545	0	0.569396051	0	0.227061556	0.203542393	17
4880	0	4487	170	0	223	2939263.639	0	0.919467213	0.034836066	0	0.045696721	17
6963	0	0	0	6473	490	2882616.867	0	0	0	0.929628034	0.070371966	17
7219	0	2284	2527	1846	562	2917979.893	0	0.316387311	0.350048483	0.255714088	0.077850118	17
7898	0	7898	0	0	0	2805132.72	0	1	0	0	0	17
9485	0	4615	3871	988	11	2928735.611	0	0.486557723	0.408118081	0.10416447	0.001159726	17
11188	0	9	0	10710	469	2915196.147	0	0.000804433	0	0.957275652	0.041919914	17
14991	0	4767	538	990	8696	2877299.407	0	0.317990794	0.0358882	0.066039624	0.580081382	17
15112	0	12538	1014	409	1151	2775413.666	0	0.829671784	0.067098994	0.027064584	0.076164637	17
20738	0	17354	405	2165	814	2881676.141	0	0.836821294	0.019529366	0.104397724	0.039251615	17
21046	0	11499	3319	859	5369	2776201.237	0	0.546374608	0.157702176	0.040815357	0.255107859	17
23762	0	7621	10412	447	5282	2881205.617	0	0.320722161	0.438178604	0.018811548	0.222287686	17
29216	17	20082	1325	2459	5333	2867926.36	0.000581873	0.687363089	0.045351862	0.08416621	0.182536966	17
31270	19765	7209	0	3881	415	2892844.619	0.632075472	0.230540454	0	0.124112568	0.013271506	17
35663	5129	16030	1644	6703	6157	2862459.407	0.143818523	0.449485461	0.046098197	0.187953902	0.172643917	17
36625	0	35657	0	427	541	2848243.83	0	0.973569966	0	0.011658703	0.014771331	17
37939	2604	22452	7029	1628	4226	2864155.802	0.068636495	0.591792087	0.185271093	0.042910989	0.111389336	17
40080	0	19339	10277	5333	5131	2908333.56	0	0.48250998	0.256412176	0.133058882	0.128018962	17
41485	0	36224	4134	1094	33	2881077.179	0	0.873183078	0.099650476	0.026370977	0.000795468	17
43596	17	14031	3	2799	26746	2780228.615	0.000389944	0.321841453	6.88E-05	0.064203138	0.613496651	17
45953	1265	35572	499	273	8344	2871411.355	0.027528127	0.774095271	0.010858921	0.005940853	0.181576828	17
58429	605	19096	750	6704	31274	2779772.104	0.010354447	0.326824009	0.012836092	0.114737545	0.535247908	17
64029	687	41998	11828	6274	3242	2862356.43	0.010729513	0.655921536	0.184728795	0.09798685	0.050633307	17
94355	0	84821	4640	855	4039	2854297.571	0	0.89895607	0.049175984	0.009061523	0.042806423	17
285312	0	170452	35969	14011	64880	2846091.022	0	0.597423172	0.126069005	0.049107644	0.227400179	17
394932	38956	199560	0	27433	128983	2853235.38	0.098639766	0.505302179	0	0.069462591	0.326595465	17
1	0	0	0	1	0	3113191.891	0	0	0	1	0	18
10	0	0	0	10	0	2998345.915	0	0	0	1	0	18
14	0	0	0	14	0	2941771.557	0	0	0	1	0	18
26	0	0	0	26	0	3023421.786	0	0	0	1	0	18
28	0	0	0	28	0	3080022.09	0	0	0	1	0	18
44	0	6	0	38	0	3035278.789	0	0.136363636	0	0.863636364	0	18
49	0	0	0	49	0	2947299.708	0	0	0	1	0	18
54	0	0	0	47	7	3019775.9	0	0	0	0.87037037	0.12962963	18
65	0	0	0	65	0	3000944.06	0	0	0	1	0	18
112	0	0	0	112	0	2966288.678	0	0	0	1	0	18
209	0	0	0	199	10	2948169.744	0	0	0	0.95215311	0.04784689	18
224	0	0	0	211	13	3027231.397	0	0	0	0.941964286	0.058035714	18
260	0	0	0	260	0	2997980.407	0	0	0	1	0	18
343	0	0	0	329	14	3027956.286	0	0	0	0.959183673	0.040816327	18
358	0	0	0	355	3	2956081.113	0	0	0	0.991620112	0.008379888	18
412	0	0	0	412	0	3023882.945	0	0	0	1	0	18
817	0	0	0	808	9	3097515.072	0	0	0	0.988984088	0.011015912	18
976	0	0	0	976	0	3087740.741	0	0	0	1	0	18
1074	0	0	0	1074	0	3033114.842	0	0	0	1	0	18
1643	0	6	0	1039	598	3108994.653	0	0.003651856	0	0.632379793	0.363968351	18
2266	0	1575	0	0	691	3033652.534	0	0.69505737	0	0	0.30494263	18
2379	0	0	0	2379	0	2946335.373	0	0	0	1	0	18
2824	0	0	0	1469	1355	3071520.772	0	0	0	0.520184136	0.479815864	18
2959	0	0	2959	0	0	3029257.561	0	0	1	0	0	18
2979	0	0	15	2704	260	3043501.037	0	0	0.005035247	0.907687143	0.08727761	18
3765	0	3765	0	0	0	3047931.448	0	1	0	0	0	18
4099	0	0	0	4099	0	3112395.228	0	0	0	1	0	18
4713	0	2570	0	995	1148	3028052.339	0	0.545300233	0	0.211118184	0.243581583	18
5210	0	5210	0	0	0	3035024.172	0	1	0	0	0	18
