"","idSensor","idDispositivo","tinicio","tfin","Obsoleto","duracion_s","tDB","sincio","sfin","fabricante","naturaleza","etiqueta","majordeviceclass","minordeviceclass","serviceclass"
"3680","112","D19D407339458BD4F16E6199FF97C49AF24055CC",2015-09-27 05:41:11,2015-09-27 05:41:11,0,0,"2015-09-27 07:56:01.274",-75,-75,"APPLE","WIFI",NA,"","",""
"3681","112","221A5E906CB89E43070100950B1AD5241311FE5A",2015-09-27 05:38:12,2015-09-27 05:41:10,0,178,"2015-09-27 07:46:29.732",-66,-70,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3682","112","BB98B6799FF6651231C76DD6CEA5CBF8B619DB05",2015-09-27 04:05:11,2015-09-27 05:41:09,0,5757,"2015-09-27 04:45:12.081",-80,-80,"SAMSUNG ELEC","WIFI",NA,"","",""
"3683","132","AC3D088F598213D6ABE1D8DB9E12B039367CCF14",2015-09-27 05:41:09,2015-09-27 05:41:09,0,0,"2015-09-27 05:47:27.422",-61,-61,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3684","142","5DC7AA8AC79DB95BAAB8A458E3921985355E6224",2015-09-27 05:38:18,2015-09-27 05:41:08,0,169,"2015-09-27 05:42:21.470",-80,-80,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3685","112","67558B1FA7436E65939CEE6586B86FDDB126D4F2",2015-09-27 05:40:05,2015-09-27 05:41:06,0,61,"2015-09-27 07:56:01.274",-64,-71,"APPLE","WIFI",NA,"","",""
"3686","142","6E37FC08FF4B925F8C77366AC34FF48EB75CDA60",2015-09-27 05:37:15,2015-09-27 05:41:06,0,230,"2015-09-27 05:42:21.470",-79,-80,"APPLE","BLUETOOTH",NA,"","",""
"3687","102","DCFEE8004941B32156DB0A0519B5F3BEB1CBB5AF",2015-09-27 05:41:05,2015-09-27 05:41:05,0,0,"2015-09-27 05:46:16.763",-80,-80,"APPLE","WIFI",NA,"","",""
"3688","122","9AC8CD4545C50A61E6E8CB259EB7CB5966AEA144",2015-09-27 05:41:04,2015-09-27 05:41:04,0,0,"2015-09-27 05:48:03.720",-64,-65,"APPLE","WIFI",NA,"","",""
"3689","112","5411A9886C3A2DC54515E468DEE3BC520C7A83C4",2015-09-27 05:31:19,2015-09-27 05:41:04,0,585,"2015-09-27 07:36:55.261",-78,-78,"APPLE","WIFI",NA,"","",""
"3690","122","B7010EEF69CBE6BD7FA43A0C27986B203A2EA0F2",2015-09-27 05:40:26,2015-09-27 05:40:57,0,31,"2015-09-27 05:42:32.320",-57,-62,"APPLE","WIFI",NA,"","",""
"3691","122","0C9FE1D01BB9841AF4DDCC4921162CFF105A4A6D",2015-09-27 05:35:56,2015-09-27 05:40:56,0,299,"2015-09-27 05:42:32.320",-62,-68,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3692","132","7F07A16E10C1527E0928AC73204B2BE0E08DA733",2015-09-27 04:52:09,2015-09-27 05:40:56,0,2926,"2015-09-27 04:57:28.976",-68,-68,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3693","142","7F07A16E10C1527E0928AC73204B2BE0E08DA733",2015-09-27 04:51:10,2015-09-27 05:40:55,0,2985,"2015-09-27 04:57:53.053",-67,-78,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3694","122","BD720F97893AF148D223F5EF163D2EEB9993FE3D",2015-09-27 05:23:57,2015-09-27 05:40:55,0,1017,"2015-09-27 05:26:04.905",-67,-63,"APPLE","WIFI",NA,"","",""
"3695","112","B27DC9CDBA07D635024309B3E3C69BBA1A9967F2",2015-09-27 05:35:58,2015-09-27 05:40:53,0,295,"2015-09-27 07:46:29.732",-79,-78,"LG ELECTRONICS","WIFI",NA,"","",""
"3696","132","A6763AEFD1E76CB7C9869EEA9C1884AC5C251006",2015-09-27 05:39:43,2015-09-27 05:40:49,0,66,"2015-09-27 05:41:48.467",-73,-73,"APPLE","WIFI",NA,"","",""
"3697","112","B72BC8A4F7E01AE0710107521DAD58232FEB7F49",2015-09-27 05:40:48,2015-09-27 05:40:48,0,0,"2015-09-27 07:56:01.274",-79,-79,"APPLE","WIFI",NA,"","",""
"3698","102","07A07C249B0BDF6CBC2EFEFA1EE729BD1827166B",2015-09-27 05:40:47,2015-09-27 05:40:47,0,0,"2015-09-27 05:46:16.763",-80,-80,"NETGEAR","BLUETOOTH",NA,"","",""
"3699","132","DEA122C8DCB4B9F91A91F8652D7DD9393E5C6C36",2015-09-27 05:38:53,2015-09-27 05:40:46,0,112,"2015-09-27 05:41:48.467",-80,-80,"TCT MOBILE","WIFI",NA,"","",""
"3700","112","55242D5A07DAA9B54D4C1AF8E96247A649493EE7",2015-09-27 05:40:46,2015-09-27 05:40:46,0,0,"2015-09-27 07:56:01.274",-69,-67,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3701","112","02FECBA65A915A533104177A304D71234B6CD284",2015-09-27 05:40:09,2015-09-27 05:40:46,0,37,"2015-09-27 07:56:01.274",-80,-80,"LG ELECTRONICS","WIFI",NA,"","",""
"3702","122","661E7AC2746E24A7DFF1CAC534548E70855A17BE",2015-09-27 05:38:14,2015-09-27 05:40:46,0,151,"2015-09-27 05:42:32.320",-61,-62,"APPLE","WIFI",NA,"","",""
"3703","142","BCE73CF0404BACB8CF932735C632704D5ABAA67A",2015-09-27 05:40:45,2015-09-27 05:40:45,0,0,"2015-09-27 05:47:57.180",-73,-74,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3704","122","07A53BE862B2DD5242610A28BA99881718BA9B95",2015-09-27 05:38:21,2015-09-27 05:40:44,0,142,"2015-09-27 05:42:32.320",-76,-80,"WISOL","WIFI",NA,"","",""
"3705","112","61CE831260D8DCFB0D38795F3BD09EC4B8C07CA1",2015-09-27 05:38:10,2015-09-27 05:40:39,0,148,"2015-09-27 07:46:29.732",-77,-77,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3706","102","F0B4D02B75967EA0DD24815A90AF476FAA57264C",2015-09-27 05:33:32,2015-09-27 05:40:38,0,426,"2015-09-27 05:40:45.554",-74,-79,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3707","112","32D3339FE5E3559C716FA9F3F0B94D35D06C8F07",2015-09-27 05:40:38,2015-09-27 05:40:38,0,0,"2015-09-27 07:56:01.274",-80,-80,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3708","122","F125A6E488D933BADA1F57F3BB3C80DB1A31A9D1",2015-09-27 05:39:47,2015-09-27 05:40:36,0,49,"2015-09-27 05:42:32.320",-74,-75,"BQ","WIFI",NA,"","",""
"3709","122","D26E4746412D74EACDCE7134FB8F5EB3735A1AB2",2015-09-27 05:25:53,2015-09-27 05:40:35,0,882,"2015-09-27 05:31:35.454",-76,-75,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3710","122","4ECC9B25DC9EDAF0E4E4B0DCE0499E80D877D2CC",2015-09-27 05:40:35,2015-09-27 05:40:35,0,0,"2015-09-27 05:42:32.320",-79,-79,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3711","142","B1CB6C3B9A9DE6F6DB4B5260C4370E13089BEF4C",2015-09-27 05:40:31,2015-09-27 05:40:31,0,0,"2015-09-27 05:42:21.470",-73,-73,"MOTOROLA MOBILITY LLC A LENOVO PANY","WIFI",NA,"","",""
"3712","142","FF27817BB775AB36A09ECA8ACBFCBB4F41B741C6",2015-09-27 05:40:31,2015-09-27 05:40:31,0,0,"2015-09-27 05:42:21.470",-75,-75,"MOTOROLA MOBILITY LLC A LENOVO PANY","WIFI",NA,"","",""
"3713","122","A4848D82BC759BFD46B156A3F97594D45047FF15",2015-09-27 05:29:17,2015-09-27 05:40:31,0,673,"2015-09-27 05:31:35.454",-74,-74,"APPLE","WIFI",NA,"","",""
"3714","102","203CE518F2C5DFD9ADECC9FFC75524C3FFAC1E77",2015-09-27 05:39:54,2015-09-27 05:40:30,0,36,"2015-09-27 05:46:16.763",-74,-74,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3715","132","FBED3F9788D2DE234CAAB42B37CDC1AA675238D9",2015-09-27 05:39:17,2015-09-27 05:40:30,0,72,"2015-09-27 05:41:48.467",-80,-78,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3716","142","9FAC19EA66FF20A89DEE5BF48BED8950C8C43D93",2015-09-27 05:40:06,2015-09-27 05:40:29,0,22,"2015-09-27 05:42:21.470",-79,-80,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3717","102","9DA58FFD83CF299DE1A32FF72F5ED0AD75CB315A",2015-09-27 05:39:09,2015-09-27 05:40:29,0,79,"2015-09-27 05:46:16.763",-60,-66,"BQ","WIFI",NA,"","",""
"3718","102","5F038FAA7E3339E81C77F2E5A38153EBFBAD5CEC",2015-09-27 05:40:29,2015-09-27 05:40:29,0,0,"2015-09-27 05:46:16.763",-65,-76,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3719","102","A61CEFB1CCD70C916763B881CE4369431E17F491",2015-09-27 05:11:40,2015-09-27 05:40:28,0,1727,"2015-09-27 05:18:39.428",-76,-77,"APPLE","WIFI",NA,"","",""
"3720","122","19F3FCF15C3A28B38230CC15ED33256CBB509872",2015-09-27 05:40:25,2015-09-27 05:40:25,0,0,"2015-09-27 05:42:32.320",-65,-65,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3721","142","DEA122C8DCB4B9F91A91F8652D7DD9393E5C6C36",2015-09-27 05:39:25,2015-09-27 05:40:25,0,60,"2015-09-27 05:42:21.470",-69,-67,"TCT MOBILE","WIFI",NA,"","",""
"3722","102","D048D1A416E69C9D26C4BF93242EF768E718C549",2015-09-27 05:39:35,2015-09-27 05:40:24,0,49,"2015-09-27 05:46:16.763",-77,-77,"APPLE","WIFI",NA,"","",""
"3723","102","2B3743BDDDD1A3F8AE722258D48F1504615615EC",2015-09-27 05:40:24,2015-09-27 05:40:24,0,0,"2015-09-27 05:46:16.763",-78,-77,"APPLE","WIFI",NA,"","",""
"3724","112","9CF3A993C8EB547D72DBDDE338C6D6266568DFB1",2015-09-27 05:38:05,2015-09-27 05:40:24,0,138,"2015-09-27 07:46:29.732",-71,-78,"LG ELECTRONICS","WIFI",NA,"","",""
"3725","142","2102FA376F16CF9A2EFA19FB25EA7A14B421D435",2015-09-27 05:36:56,2015-09-27 05:40:22,0,206,"2015-09-27 05:42:21.470",-80,-80,"APPLE","WIFI",NA,"","",""
"3726","112","A9625F2C567E4534A358665803DF1E3908502012",2015-09-27 05:12:34,2015-09-27 05:40:21,0,1666,"2015-09-27 06:57:07.985",-71,-72,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3727","122","F70BE25C5213546B83DDDAE82BF70A88DA14A801",2015-09-27 05:23:53,2015-09-27 05:40:21,0,987,"2015-09-27 05:26:04.905",-69,-71,"APPLE","WIFI",NA,"","",""
"3728","112","1792E2BDD2406D87B4889905074F1F25CB90FA06",2015-09-27 05:40:19,2015-09-27 05:40:20,0,0,"2015-09-27 07:56:01.274",-69,-65,"MICROSOFT PORATION","WIFI",NA,"","",""
"3729","112","170B146F0EDCC1DF550AC9B7FB9C9231351E7BD2",2015-09-27 05:38:53,2015-09-27 05:40:19,0,86,"2015-09-27 07:46:29.732",-73,-72,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3730","112","91174B6F38841219EE8AA4C155CF0AB4271AE54B",2015-09-27 05:40:18,2015-09-27 05:40:18,0,0,"2015-09-27 07:56:01.274",-67,-70,"MOTOROLA MOBILITY LLC A LENOVO PANY","WIFI",NA,"","",""
"3731","142","0C343D6CED6878E1EFFBB9B0770FE7CA300DC160",2015-09-27 05:40:16,2015-09-27 05:40:16,0,0,"2015-09-27 05:42:21.470",-77,-75,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3732","112","8119191ECFEE3DFFFB12F0E9A86080B6D1A05A6A",2015-09-27 05:39:54,2015-09-27 05:40:16,0,22,"2015-09-27 07:56:01.274",-65,-65,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3733","112","65BB964DBAEB890614AE056A629C7249AB769CAB",2015-09-27 05:40:16,2015-09-27 05:40:16,0,0,"2015-09-27 07:56:01.274",-76,-76,"LG ELECTRONICS (MOBILE MUNICATIONS)","WIFI",NA,"","",""
"3734","132","97BBA49EAB7243FFF0EC0DC0A99C2FE609E1611A",2015-09-27 05:40:15,2015-09-27 05:40:16,0,0,"2015-09-27 05:47:27.422",-75,-72,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3735","142","97BBA49EAB7243FFF0EC0DC0A99C2FE609E1611A",2015-09-27 05:27:08,2015-09-27 05:40:15,0,787,"2015-09-27 05:31:10.050",-71,-75,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3736","122","627607DC12C85EDF37F5F60566819EEF17A2FD3B",2015-09-27 05:33:44,2015-09-27 05:40:15,0,391,"2015-09-27 05:36:59.805",-80,-80,"APPLE","WIFI",NA,"","",""
"3737","142","C558CA828A81CB6DF1D4FEC574491298ADBAEC11",2015-09-27 05:12:46,2015-09-27 05:40:14,0,1647,"2015-09-27 05:14:33.448",-80,-80,"LG ELECTRONICS","WIFI",NA,"","",""
"3738","102","3B08461D767AB7FEE58471B0F0BEC781F39C0C2D",2015-09-27 05:34:45,2015-09-27 05:40:14,0,328,"2015-09-27 05:40:45.554",-65,-65,"NOKIA PORATION","BLUETOOTH",NA,"","",""
"3739","132","3E0A03D36FE61FD4151FEA4A4C92B80B402BDCE2",2015-09-27 05:40:13,2015-09-27 05:40:13,0,0,"2015-09-27 05:47:27.422",-50,-51,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3740","142","3E0A03D36FE61FD4151FEA4A4C92B80B402BDCE2",2015-09-27 05:39:13,2015-09-27 05:40:13,0,59,"2015-09-27 05:42:21.470",-71,-74,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3741","132","1F6BFB796F94E5C15719F5C9113C7EDFDEFA564C",2015-09-27 05:40:13,2015-09-27 05:40:13,0,0,"2015-09-27 05:41:48.467",-80,-80,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3742","112","A2D101DCBD74455493C439DE0F5281E95137D0B2",2015-09-27 05:40:09,2015-09-27 05:40:11,0,1,"2015-09-27 07:56:01.274",-78,-80,"APPLE","WIFI",NA,"","",""
"3743","112","18FB2191670EC2C76608FF431566960EF10B67FD",2015-09-27 05:40:11,2015-09-27 05:40:11,0,0,"2015-09-27 07:56:01.274",-79,-75,"APPLE","WIFI",NA,"","",""
"3744","112","68FC75ACD421281C524DA67DF982898D0D43E748",2015-09-27 05:33:04,2015-09-27 05:40:11,0,427,"2015-09-27 07:36:55.261",-63,-70,"APPLE","WIFI",NA,"","",""
"3745","112","7A6A5C2F9166FAFCBC1C90E5B853ECB736CC62B8",2015-09-27 05:35:56,2015-09-27 05:40:10,0,254,"2015-09-27 07:46:29.732",-70,-71,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3746","102","DECED6FF8070E6395A3AB6222E1648659FE0F9C4",2015-09-27 05:40:10,2015-09-27 05:40:10,0,0,"2015-09-27 05:46:16.763",-62,-77,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3747","122","A8DF57BE002B7D11A7EAC5B00021B7BE3522E684",2015-09-27 05:32:58,2015-09-27 05:40:09,0,430,"2015-09-27 05:36:59.805",-79,-75,"APPLE","WIFI",NA,"","",""
"3748","112","53B679ED48CE45FD77736256975A4A168DBD9863",2015-09-27 05:40:08,2015-09-27 05:40:08,0,0,"2015-09-27 07:56:01.274",-65,-71,"LG ELECTRONICS (MOBILE MUNICATIONS)","WIFI",NA,"","",""
"3749","112","91AD5950FE52E6E1AA50F7D904E881E011AA5E1E",2015-09-27 05:40:05,2015-09-27 05:40:05,0,0,"2015-09-27 07:56:01.274",-74,-76,"APPLE","WIFI",NA,"","",""
"3750","142","291159AC1F9E005D7B79ADE3E4052AFCCCAA5CF8",2015-09-27 05:31:24,2015-09-27 05:40:05,0,521,"2015-09-27 05:36:47.275",-80,-80,"SONY MOBILE MUNICATIONS AB","BLUETOOTH",NA,"","",""
"3751","132","291159AC1F9E005D7B79ADE3E4052AFCCCAA5CF8",2015-09-27 05:24:56,2015-09-27 05:40:05,0,909,"2015-09-27 05:30:35.270",-40,-42,"SONY MOBILE MUNICATIONS AB","BLUETOOTH",NA,"","",""
"3752","132","E2F3C7CE4D76FBF27D3E55C853E975FD51F2B14F",2015-09-27 05:40:05,2015-09-27 05:40:05,0,0,"2015-09-27 05:41:48.467",-80,-79,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3753","122","06BBC76C51609790122A7C171FF9646A58B02257",2015-09-27 05:40:04,2015-09-27 05:40:04,0,0,"2015-09-27 05:42:32.320",-69,-70,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3754","112","9C8AEA209061D70014D1CD57742A1E9EF43F10C5",2015-09-27 05:40:04,2015-09-27 05:40:04,0,0,"2015-09-27 07:56:01.274",-80,-80,"BQ","WIFI",NA,"","",""
"3755","142","163ADDDE2DAF6872EA7D831CD9388FCA78A3B480",2015-09-27 04:51:30,2015-09-27 05:40:04,0,2913,"2015-09-27 04:57:53.053",-67,-62,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3756","132","163ADDDE2DAF6872EA7D831CD9388FCA78A3B480",2015-09-27 04:51:30,2015-09-27 05:40:04,0,2913,"2015-09-27 04:57:28.976",-66,-67,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3757","102","84892AB90C55A9ED351D9F5DBB8BD8A96E1B7BC9",2015-09-27 05:39:51,2015-09-27 05:40:03,0,12,"2015-09-27 05:46:16.763",-80,-78,"APPLE","WIFI",NA,"","",""
"3758","112","97FB3ED7145B64BEA1FEDE66ACBF1ABC2084A1D9",2015-09-27 05:19:03,2015-09-27 05:40:03,0,1259,"2015-09-27 07:17:15.297",-73,-73,"BQ","WIFI",NA,"","",""
"3759","112","5F7BB772C05E23A7F9772032213E4C0E129829E6",2015-09-27 05:40:03,2015-09-27 05:40:03,0,0,"2015-09-27 07:56:01.274",-77,-76,"BQ","WIFI",NA,"","",""
"3760","102","77AA7874D3F4EA3EBFA133AD5B8D5D620C468AAA",2015-09-27 05:40:03,2015-09-27 05:40:03,0,0,"2015-09-27 05:46:16.763",-80,-77,"LG ELECTRONICS","WIFI",NA,"","",""
"3761","142","1D29D440581C480719F7CC6CFBEC007D31C7E014",2015-09-27 05:40:02,2015-09-27 05:40:02,0,0,"2015-09-27 05:42:21.470",-79,-79,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3762","132","452B9ACFFA1D88CCE6AB684547FD80979064224E",2015-09-27 05:35:01,2015-09-27 05:40:01,0,300,"2015-09-27 05:41:48.467",-72,-70,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3763","122","A067CE284532986CA653E768A43DAB348D46035D",2015-09-27 05:26:35,2015-09-27 05:39:56,0,800,"2015-09-27 05:31:35.454",-67,-52,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3764","142","FD9123B690E16414BE16049FFBEB8DAD5C4A7AD4",2015-09-27 05:30:26,2015-09-27 05:39:55,0,568,"2015-09-27 05:36:47.275",-60,-60,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3765","112","25DF62F807EEAB997961AD9170D228E2EF59DCAA",2015-09-27 05:39:51,2015-09-27 05:39:54,0,3,"2015-09-27 07:56:01.274",-73,-79,"APPLE","WIFI",NA,"","",""
"3766","112","4CCA049B36F2399E75C1CD399A53258A88ACE694",2015-09-27 05:39:51,2015-09-27 05:39:51,0,0,"2015-09-27 07:56:01.274",-75,-77,"LG ELECTRONICS","WIFI",NA,"","",""
"3767","102","B893E48A64E34D33C8B350D58DB5B8FE3B978243",2015-09-27 05:39:50,2015-09-27 05:39:50,0,0,"2015-09-27 05:46:16.763",-80,-80,"BQ","WIFI",NA,"","",""
"3768","112","5180DFE8D9F08E576A93D8678624860B58BEDF33",2015-09-27 05:39:49,2015-09-27 05:39:49,0,0,"2015-09-27 07:56:01.274",-77,-77,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3769","112","D017F19F5C8C684D5123F39AD6CE592F3CF361F9",2015-09-27 05:39:17,2015-09-27 05:39:48,0,31,"2015-09-27 07:56:01.274",-69,-69,"APPLE","BLUETOOTH",NA,"","",""
"3770","142","DB9664C1EB47410DAB7CAA68E9796970590F4836",2015-09-27 05:39:14,2015-09-27 05:39:47,0,32,"2015-09-27 05:42:21.470",-78,-78,"APPLE","WIFI",NA,"","",""
"3771","122","D79B57D9344892AC2F07C956B6E25DD7366B4948",2015-09-27 05:24:22,2015-09-27 05:39:47,0,924,"2015-09-27 05:31:35.454",-66,-66,"APPLE","WIFI",NA,"","",""
"3772","132","3F29FBA18E0F87C13A5E23660700702111507B7A",2015-09-27 05:39:46,2015-09-27 05:39:46,0,0,"2015-09-27 05:41:48.467",-63,-63,"APPLE","WIFI",NA,"","",""
"3773","112","6F3C9EC2B2EAA57088D5881D3AFEF1514AA1C4D9",2015-09-27 05:39:46,2015-09-27 05:39:46,0,0,"2015-09-27 07:56:01.274",-76,-78,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3774","122","70B0A26CA17C0E2BEDB6BE47720AE4A04F8DBE6E",2015-09-27 05:39:46,2015-09-27 05:39:46,0,0,"2015-09-27 05:42:32.320",-64,-64,"APPLE","WIFI",NA,"","",""
"3775","112","6A13B3D034EBB3DD8C2FF77800C6BD4B7FC52C8A",2015-09-27 05:39:45,2015-09-27 05:39:45,0,0,"2015-09-27 07:56:01.274",-60,-56,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3776","122","B6D0517BD430271C66CA6B56EC6F68AD4B699DB9",2015-09-27 05:33:19,2015-09-27 05:39:45,0,385,"2015-09-27 05:36:59.805",-76,-76,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"3777","112","102D8C1F0EFA056C450885D537F6EBDD0CC06327",2015-09-27 05:34:09,2015-09-27 05:39:44,0,335,"2015-09-27 07:46:29.732",-72,-66,"APPLE","WIFI",NA,"","",""
"3778","112","32D7E8BC15B175FA0DC8E3F31581108F06E84D64",2015-09-27 05:16:46,2015-09-27 05:39:44,0,1378,"2015-09-27 07:07:15.779",-79,-79,"APPLE","WIFI",NA,"","",""
"3779","122","480386EA161840FA885696EE8F6FEEA566A4FC6C",2015-09-27 05:39:41,2015-09-27 05:39:41,0,0,"2015-09-27 05:42:32.320",-75,-75,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3780","112","12D818664EBE8A78534180667B49CD212A8306B8",2015-09-27 05:33:02,2015-09-27 05:39:40,0,397,"2015-09-27 07:36:55.261",-78,-79,"APPLE","WIFI",NA,"","",""
"3781","112","F8308A4D037A0817EF173D4C95CB43917A142748",2015-09-27 05:36:47,2015-09-27 05:39:40,0,172,"2015-09-27 07:46:29.732",-65,-67,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3782","102","A04E00CB10728ABC5C01B4E37AA74F5503A856D4",2015-09-27 05:39:39,2015-09-27 05:39:39,0,0,"2015-09-27 05:46:16.763",-66,-68,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3783","132","1D29D440581C480719F7CC6CFBEC007D31C7E014",2015-09-27 05:37:32,2015-09-27 05:39:38,0,125,"2015-09-27 05:41:48.467",-78,-78,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3784","112","FE1361F1E76DE06DA70BBF746F1FD682D7991A26",2015-09-27 05:39:37,2015-09-27 05:39:37,0,0,"2015-09-27 07:56:01.274",-68,-67,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3785","122","766499186FF2116078FE079536226DD7CAE1EC8A",2015-09-27 05:39:34,2015-09-27 05:39:34,0,0,"2015-09-27 05:42:32.320",-80,-80,"APPLE","WIFI",NA,"","",""
"3786","102","9A913329095CE0CADB06855F7F8733486AB53442",2015-09-27 05:34:39,2015-09-27 05:39:32,0,292,"2015-09-27 05:40:45.554",-77,-67,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"3787","142","C9C3799DD15E77CBFCEFE3A60BF8B612DBC4457C",2015-09-27 05:33:53,2015-09-27 05:39:31,0,338,"2015-09-27 05:36:47.275",-69,-69,"MURATA MANUFACTURING","WIFI",NA,"","",""
"3788","132","0C343D6CED6878E1EFFBB9B0770FE7CA300DC160",2015-09-27 05:39:19,2015-09-27 05:39:30,0,11,"2015-09-27 05:41:48.467",-72,-70,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3789","122","9A6E9DCE01D9BB49EBF4D943AA3F878FC61BCEFB",2015-09-27 05:38:36,2015-09-27 05:39:27,0,51,"2015-09-27 05:42:32.320",-76,-76,"APPLE","WIFI",NA,"","",""
"3790","132","9AC8CD4545C50A61E6E8CB259EB7CB5966AEA144",2015-09-27 05:39:09,2015-09-27 05:39:25,0,16,"2015-09-27 05:41:48.467",-71,-72,"APPLE","WIFI",NA,"","",""
"3791","102","53F027A1EB64F80852DC5CFF794DC6F8C9F6C029",2015-09-27 05:38:51,2015-09-27 05:39:25,0,34,"2015-09-27 05:46:16.763",-74,-76,"LONGCHEER TELEMUNICATION LIMITED","WIFI",NA,"","",""
"3792","142","06BBC76C51609790122A7C171FF9646A58B02257",2015-09-27 05:39:06,2015-09-27 05:39:25,0,19,"2015-09-27 05:42:21.470",-80,-79,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3793","122","9466B378CDBF931CAF93DF319B1AF0575803217C",2015-09-27 05:39:24,2015-09-27 05:39:24,0,0,"2015-09-27 05:42:32.320",-71,-71,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3794","112","E3F5AFB8DBE3CE8E235B8636283757D73CBCCFF5",2015-09-27 05:19:22,2015-09-27 05:39:23,0,1201,"2015-09-27 07:17:15.297",-76,-74,"APPLE","WIFI",NA,"","",""
"3795","112","9E6843F93673B5BEC230E938C290BDF958B71EEC",2015-09-27 05:38:11,2015-09-27 05:39:23,0,72,"2015-09-27 07:46:29.732",-78,-78,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"3796","112","15F16BB52BA5E9B0E0A6C26CF6805A56C860EC51",2015-09-27 05:39:22,2015-09-27 05:39:22,0,0,"2015-09-27 07:56:01.274",-79,-78,"LG ELECTRONICS","WIFI",NA,"","",""
"3797","112","0213AC37CF19211EDCAD7F58C9C0E3CF6D7513B4",2015-09-27 05:39:21,2015-09-27 05:39:21,0,0,"2015-09-27 07:56:01.274",-68,-80,"APPLE","WIFI",NA,"","",""
"3798","142","203CE518F2C5DFD9ADECC9FFC75524C3FFAC1E77",2015-09-27 05:27:52,2015-09-27 05:39:18,0,685,"2015-09-27 05:31:10.050",-74,-75,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"3799","142","36CBF6832C5502CDA80A5F44F7BAAC25421F7D5F",2015-09-27 05:38:43,2015-09-27 05:39:17,0,34,"2015-09-27 05:42:21.470",-72,-77,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"3800","142","CF78AF65ACEF604DF4C55F657116BB748DAC4ED5",2015-09-27 05:22:50,2015-09-27 05:39:17,0,986,"2015-09-27 05:25:37.228",-47,-54,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"3801","132","CF78AF65ACEF604DF4C55F657116BB748DAC4ED5",2015-09-27 05:35:49,2015-09-27 05:39:17,0,207,"2015-09-27 05:41:48.467",-68,-70,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
