"","idDispositivo","tiempo_total","tiempo_absoluto_102","tiempo_absoluto_112","tiempo_absoluto_122","tiempo_absoluto_132","tiempo_absoluto_142","veces"
"287","1E17BBC908947F81731E18C09B49D113B508418C",3898,0,0,0,3898,0,6
"288","1E2D095E904FE4770784D2878E92072BF4F331D9",23921,69,21637,32,15,2168,6
"289","1E4016A6B67D64D6BB57D56EE385738DC3BF4445",0,0,0,0,0,0,6
"290","1E54B6D767F0666A4A87B5F18D3B1E4E7BD4FFCC",9634,0,4718,858,76,3982,6
"291","1E848FA71F229D954E76DEFA4C99CC8618CE9744",29798,3297,21634,1661,1041,2165,6
"292","1EA2036FC62F15F7E1004AE312B1DC6FFF5A67C9",0,0,0,0,0,0,6
"293","1ED005A9E17645DB4D84D768E2EF8F74EB5AB306",12169,118,9669,1341,344,697,6
"294","1F1D85C9F7E10B0F23B8982C65A16C3B048DCC3A",13974,1019,11962,58,100,835,15
"295","1F1DF54D2B5149A4BE6972214351C5F84ACAE152",8820,0,0,0,8710,110,25
"296","1F316B966016A3FB443CA94A983F20F91E732FA4",3524,54,0,0,3170,300,8
"297","1F530F647174F3C59DE36C66C7B34718BA9E0A15",1643,0,6,0,1039,598,9
"298","1F8DDB2A3096DA36CE017B06CAE513C5842834BE",68496,14029,41371,2277,3421,7398,12
"299","1FF3F5BFCABC729E1864A547809D13821347FF5C",25,0,0,0,25,0,11
"300","2003DA722DC852314B5C2C59DE2B7D18A45266FE",137179,4042,129665,1074,403,1995,19
"301","200E2167AA2DE12446029F8FE9037886C12B632A",1072,0,0,0,1072,0,11
"302","203B8F1752A216C6E1491077E8A3FB5524F5005C",7053,0,6237,397,414,5,6
"303","204475E7C8E32FB52CE86DF75472D6022F348470",74750,1819,54607,7546,3207,7571,8
"304","2063881AF896EE2B4B70606C10B6BCBD15083607",67545,0,12199,0,27425,27921,26
"305","2069C30F59413E7ADFA0B3D6F5FEFB22C7AD1D43",1980,0,0,0,1779,201,6
"306","20954B74488509383154B2C09810ECDDDF9F9868",79982,297,74587,1638,0,3460,18
"307","20FA96676118923F4DA6D4CB88CB7F128DA78FC2",850832,0,0,0,850832,0,60
"308","2108813ACE9A81FDF3999CB627E9364D525F8411",1795,1745,0,0,50,0,7
"309","2108D3EE6466A16804B229DE28D2BC1E6BC83CD6",10775,0,9403,10,378,984,20
"310","2123DFB23A4426DB970AE31F6DD91C9676D18E69",301596,10,232322,9207,10031,50026,27
"311","2146AE89E58876B905CA340E796FA8F774F17213",23560,16,6700,3127,510,13207,7
"312","216EEA0F3E7F133C5014428381B5B86DC018F920",7219,0,2284,2527,1846,562,7
"313","2177D3443A82ED8BD7EE46F212232A8F7FA5D02B",11,0,0,0,11,0,8
"314","217B858AF850F2D0A00F1C3EAFC7D9876864F88E",1932,0,0,0,1819,113,22
"315","21A89885D5771BEF5A845FA008408681E0069C65",2255,0,546,0,1262,447,10
"316","21CA869DC54056996C021F887F10EB0B6FB75CB9",35,0,0,0,35,0,17
"317","21DA73CC6E204DF10697AD7E02AC6E47C3999D92",1643,0,0,0,1633,10,9
"318","21DF773D9CCD8F4DA920C133B3521ACD82D6B429",6694,0,4522,0,335,1837,6
"319","223AF03B61244F75BB9D625FE0048FBD2530AEBF",6234,0,0,0,5634,600,6
"320","2245DF2D0261F0BBB1FA609419D8E6D3843BED50",807,442,0,0,365,0,8
"321","226D4ED8B2C5E4D4233F2D26E5A988A7C6368534",20729,306,8426,1402,1214,9381,8
"322","22D7C8D96FAD7646B0A3A0C9ABD68724916B3753",5618,731,2150,0,773,1964,24
"323","22F0B028A543C8B8854AB05343B346F389F27F9B",1451184,5,1000386,450793,0,0,55
"324","22F18F2360A90C304B3FB01F988B5C9E38A8E951",59892,2762,41211,1955,3637,10327,10
"325","2318D563BDCE8D2D3EEE10C05A1C5E2205156108",895,0,239,0,220,436,6
"326","2362556FB8063E3A12BBBBBB92BF4313AA17209E",33910,2451,9557,612,6581,14709,6
"327","23858CD80FCBB0F3B579F2693FC697D6AD1B3D7E",59180,451,38632,2550,8038,9509,22
"328","23A90CCAAA5424B2BF0C0FFDC2A46EB0259685DF",755511,17368,261135,2849,50275,423884,57
"329","23D62B18A9D7FBD4D27614EEAB7C481D8AC87F96",39738,0,27437,6145,3450,2706,7
"330","23F17681581D14E42BD2D41222B5BD8639EE3294",41558,0,26657,546,2980,11375,6
"331","24170CBC4394033B39928F5BE0B51627A7FA0FCA",1287,0,3,0,1223,61,6
"332","24265BD2D5B3654CCCFDF894ABD1EFB8907E868C",375,0,0,0,375,0,7
"333","24274E5FB2BA0EFD04814C385696BBB8794570B0",60,0,0,0,60,0,8
"334","24396CB07DB4E0EDB478EC2C0E6BA855548D0244",170,0,0,0,170,0,7
"335","244BBC02D81B1CEEB7D7BB357440401B01F0119B",3639,0,20,0,3619,0,8
"336","24F92882D6EA81DB41CDEAA228F951E6D3D13FFF",47835,0,10428,734,34468,2205,10
"337","24FE6F513DC5B0980C6AE6E67BE72A603C00DF65",3130,0,0,0,3100,30,40
"338","255752924A37BF6DB3CFA4BF7C1AF5683C277331",8676,0,4353,636,1648,2039,8
"339","255B0E05F870E42CD0C9E4A8F48F472D47C45A36",15319,0,15149,0,151,19,7
"340","255DF816999F6F8974744483A76592E57E2B460A",30882,1806,21434,4507,2669,466,7
"341","256AADF3018DA20FCD14D8D5D07477EDB0486206",43672,0,40665,125,1014,1868,9
"342","25842F1E4220EA192881C41ED0EE3867DAD37C2A",512,0,0,0,435,77,10
"343","25B0AB52083FA43DA3507458FCB7D7E73F1197AD",32255,0,26750,2756,0,2749,6
"344","25DD02F61EC6BEE2763F24EC6709450D3759809E",35136,0,27252,3832,1865,2187,6
"345","25F6F41E621F730B3E19BE6364AE38BBE13EDE72",8,0,0,0,8,0,6
"346","2601D02214B766AEB61DBF0BADDE9CBC0AEE6F05",2419,0,0,0,2115,304,6
"347","26573675BA8B17DDC30AC9EC87FB7697C6F12A3C",54190,0,32994,8238,4431,8527,10
"348","26694DAFC295C3AA5076CC87A5EE5088CFB9A97C",0,0,0,0,0,0,12
"349","26C705EB9A7AA4D98CCE76DDB0BCC70D1418EA84",1780,0,10,0,1675,95,12
"350","26E580DD3265E00D3C5C6620B8974E21D00A307D",82664,24,65801,14196,541,2102,8
"351","2701C8C0CC7B1A7E005512AAC08C7EC531535C49",1513,0,16,0,1497,0,10
"352","27290F05281400CF1A51E3415216A712A4B62197",260,0,0,0,260,0,10
"353","2746B30133FE1662541DC8B2CAF591737CA38E5B",1640956,0,1310256,330700,0,0,55
"354","2747F902BFB8B911AE112AF2A379F81DA185D877",61,0,0,0,61,0,6
"355","27787AC3B7741C093A7D74777A540FF8D5C33C11",83871,893,69302,3229,1294,9153,11
"356","277D5AB95E1E986C13E6733563007C48ACB1237A",4713,0,2570,0,995,1148,6
"357","2790A98C677A8245D890402606605CA67838FD0B",2614,90,0,0,1260,1264,24
"358","27C9E4881555CD7855EEA440D3324E18EF14385B",690,0,0,0,690,0,6
"359","27D80E0AAEC038D3F33FCE609A4AE175FABD2BE9",515,0,0,0,515,0,7
"360","27DF5096142AEBDA9FDFD9ACF7D863D8DFE3924B",1835,0,963,435,437,0,7
"361","28078A87E996B5D20D0D32FCDECEB2DFC53A4311",9136,8110,273,0,753,0,9
"362","2807C529DA36C02FD9E83C0E278EC56B484B44D4",8317,0,0,0,8306,11,24
"363","280FC89245E02EDA6C7CEA38FE2134CE4324CA98",60,0,0,0,60,0,15
"364","2820B450741DE40E765F529BFA48E9453C6DE9B8",487351,9191,343708,21064,30704,82684,28
"365","28525E30EFE2375ED52F0871FBB243C6ADFCD110",6895,101,5770,0,101,923,6
"366","289B05A2C8FD2C657B9174C0E5F2F5E20E87EE44",3286,0,0,0,3286,0,15
"367","28D17723A86B45A26D228A5717DDCD667AA98680",47039,0,42626,3403,48,962,8
"368","28F43D205D904AC617381C7327A6856318CDEB64",65926,7331,48868,1717,2551,5459,8
"369","2905CA06ECCCB0CB82CB772422F3959DA63AAFC6",9,0,0,0,9,0,6
"370","29078F4403AF78088C48340B0BD9B405FE492C04",70169,1529,50207,3503,1650,13280,8
"371","291159AC1F9E005D7B79ADE3E4052AFCCCAA5CF8",328539,2214,13219,12344,197792,102970,34
"372","2928FCDE3EBB8AFE9BDC4BE4E141802DA4F572F6",56549,1025,38897,13791,985,1851,6
"373","292EE85AE95AE4E99A05472D4131A605E7F4564F",35663,5129,16030,1644,6703,6157,7
"374","2954D4E39760C5855721117F8FBAC8ECDF26E46B",114,0,-2215,1853,21,455,7
"375","2964575651A8B00DDB32228547366762F48BA786",2350,0,0,0,1601,749,11
"376","2974F6EC9B8D65E74D198AC6A201FB6D305B7584",56087,0,50745,612,791,3939,8
"377","297C0DCAAC9E60A66A1B10BE97AFEB4F60EBBE4D",60455,0,52091,4259,201,3904,6
"378","2995B6735F99D4A7BA292FC4B845499784093B7A",33655,0,23044,1560,1350,7701,22
"379","29A3A812BC5F83CF9AE14858C1C089621F4B4ED8",205026,0,0,0,205026,0,47
"380","29F26B862A6AD2584353BE05001471F779B59987",24422,0,22246,490,156,1530,6
"381","2A0E8E7B9B5477AC6F55BBFD8619209171F8EA42",102,0,0,0,102,0,13
"382","2A38FDD54672DADE87EBFFE934AE99DE2BED5356",74210,12896,24372,0,26674,10268,11
"383","2A638E0425ADA1E1AF8CDF48BD2AFCC73A1635F1",701,0,0,0,701,0,10
"384","2A66CEC659F6DB648A2C36DADCC9F5C55601F744",95,0,0,0,92,3,13
"385","2A84203CFD276E887FFF71065E55023E1BA7C75F",34,0,0,0,34,0,6
"386","2A8D906B2E66CCAB15FB2CC74357381F57F2FD26",65388,998,58183,4861,75,1271,7
"387","2A952FFEAA6B2B7028B930E5161E5DE2DFB9D802",15,0,0,0,15,0,6
"388","2AB22283BC9F74C3E45022C8C67B80CF25D5A571",38225,2846,6651,597,9557,18574,7
"389","2AC3B126AB82C520E2D61FB941D1C791FB07AE14",9267,0,7607,917,0,743,6
"390","2AF3AC020295B384377034C6AFF1922302D84E6C",1267,0,0,0,1267,0,7
"391","2B0135CC580F926E991B5EF3DBF237A3696B4F09",524013,22110,388284,19252,62678,31689,39
"392","2B424F13147DC6CE52B3AE8762B44D72C8C49C07",5691,0,3930,76,796,889,7
"393","2B8AD75AB681FE2F5A7F4CCF619EE2BDF9D8B393",61694,147,57145,2881,901,620,10
"394","2B90009DDC0253CF1E331C84770A48E56C789B40",5028,0,0,0,4965,63,6
"395","2BCADF1A9B47D2D02EDB6BE5CE81B4F1AA70189B",62383,0,57384,1187,1569,2243,10
"396","2C0761C30D0535ACFFB2C89E5EE84C38DA838567",1506,0,0,0,844,662,8
"397","2C5C82B16298684997CF4B5F860F43F346167C3A",7753,0,7337,0,0,416,6
"398","2CA43B8F6E5FE7561A5B2F409348B1D2E7B4A24E",32961,0,22646,2675,1249,6391,11
"399","2CACCA16317B2DE1F54E5CBA642ED2498037A829",990798,0,964084,26714,0,0,31
"400","2CC1538685DCB2E654CA107D6E7334EB8D50B66C",12743,0,9804,0,1396,1543,9
"401","2CC6374397AFD41B75E575F9C20E377A4573D878",98007,1829,89774,2925,290,3189,14
"402","2CD5A98836715E70656ED632D9399842E4A3DFA9",22780,161,15951,413,836,5419,6
"403","2D08915FCDCAD61DEB4B1BEC7EE338D30AFAA605",30622,22,18094,7081,281,5144,6
"404","2D83645BB9D9296C2675E177BB8288D17BAE7DE3",74063,0,31087,17758,6742,18476,9
"405","2D8D0A2DD8AFD71D3C46594F06A408AF2E1E952E",24382,655,22919,14,49,745,6
"406","2DA37E5A26494839C8CA451F093F339ED14949D7",28141,0,23923,3576,294,348,6
"407","2DC0FF893CDE19B61459B8FFAF2A3B45D3A2730C",32,0,0,0,32,0,14
"408","2DD94DCF463B537BCD324FAD40F5D87267D6517E",7168,0,0,0,7168,0,12
"409","2DF5C45728DC52E08038E1975598AE6198F84C58",2045355,0,2043660,1695,0,0,51
"410","2E4C1709840CBEA82C6257217CB64E33388347A2",0,0,0,0,0,0,6
"411","2E5E77F69C2A9F6132D888FE71EE22E6EBD6B175",44,0,0,0,44,0,14
"412","2EAB80B995429BE175B6A6D911A564558DD704CA",16807,0,11924,2195,1303,1385,7
"413","2ED727ECC8AEE3ACE29B695755CED3E4E292810D",5342,8,4889,168,47,230,7
"414","2F19AAAFC48369C5A2D768C2A467A15C1AC0D275",37136,2205,24684,5676,721,3850,6
"415","2F310BF9768AF58203C752E40C6BEE22F2A212F2",29318,62,26252,386,784,1834,8
"416","2F3813455F77BCD755F863A4B70F677863D54268",15004,0,7790,1761,1349,4104,6
"417","2F46191D9CFE24EAA18BFFECABB07FC49B667B60",0,0,0,0,0,0,7
"418","2F4981913D9B91E91FCEDB2BAA8D82E9109ADE30",7948,0,6733,850,0,365,10
"419","2F65C84F133DFC7BD99564B4FAEB956FB56818F5",2428,0,7,0,1908,513,6
"420","2F7A08ED3A0AF188A067F90D0110121CF63B0FE5",21046,462,16548,1307,101,2628,6
"421","2F7FF91362E3FAA2D705BF73F29E85D26546F6FF",44700,0,13,9,44393,285,36
"422","2F869F100E6E7B3ADD0F85AEAED4B8760294923C",263,0,0,0,263,0,11
"423","2F8FCB3443FE8BE9DFD70BC448995A8BF6C11450",16365,0,9697,3579,304,2785,6
"424","2FC91F48E15FB50F6C794BD77CA2FBFD13E4FBEA",47889,4007,24679,5583,2466,11154,14
"425","2FD7AB5448860D6C188801FA9BEBA8312E55051F",63888,0,46384,1558,659,15287,7
"426","2FE8BBBEF16F1FDC5F7987AA4DE4756B3C825679",42739,0,27505,6167,3486,5581,6
"427","2FEEE350DD7C97623C0B2521463FC0D8EE573475",11007,0,5961,0,5046,0,21
"428","2FFAF26DCD44F2362285E2B12F8C8EC4CEEA5584",1102,0,0,8,1089,5,6
"429","3015B9E6B192BA4B624E11688F1BD4590EC13DF9",12495,1407,4546,2067,4344,131,15
"430","303403DEA52A8899448515A7EF682A6B381DB7CB",520,0,0,0,520,0,6
"431","303551500A9391CAF0D20F2A517A3DBFE9160190",444,0,0,0,444,0,9
"432","303A4F9D245045CE2945C8AB3602548C922B7019",14678,0,0,0,14678,0,20
"433","30A39C78792A0E8B1F38F0993F404AFDBAEDB31E",3668,0,0,0,2483,1185,11
"434","30C062C2285B5C46F791AF358DF1B9860900CD44",441,0,0,0,417,24,23
"435","30CCDE36056B145EEEEB03D27A811C7BA5139B5F",1450,860,0,0,0,590,6
"436","3101A1CF2FA36078F77533A2AD334C153A182307",99319,0,84143,9572,452,5152,7
"437","310AFEC46FA3CA27511ED8CD424930D39DB64797",22,0,0,0,22,0,8
"438","3147C692B0A70DA9C45A9F9058F87A407D6BE3FF",10291,0,8406,1885,0,0,15
"439","319EE7AC6936F8C08CA1A2BC085D9CDAB5FCF5EF",11252,39,7020,0,1333,2860,6
"440","31B5F078BABC9EE03E0B10C77876204FF735DD1B",31,0,0,0,31,0,10
"441","31C1C3EBDCAEA3CD516F72E8E1D27349306FB656",185,0,0,0,185,0,18
"442","31D62D7D679AAF4E565A129B4BCA812FA51EF753",29219,0,13063,128,10574,5454,23
"443","31DAB66AF20FC960C29C3C299E0DE1C7B6E5D1E9",42288,4348,35215,2725,0,0,8
"444","3202D7F7AB35A996EACFC19B1C181BD836F5A6D3",841,0,0,0,841,0,6
"445","32057709FF53559853D420B67911509288A23CC0",14532,0,10448,1628,597,1859,6
"446","32099AFFFA69B7E06B53C006FE4BBD7766A3A9F5",8127,0,1,0,8068,58,16
"447","321C66F8E9E18B703F3587E26288D8BE9C91E702",1,0,0,0,1,0,9
"448","32233036FE0902C70BA7217023E68910B217E832",60251,10430,40867,6783,1651,520,10
"449","32A55751182A6558C28522BBA7F7A4EADEBBE082",12392,0,9685,1878,0,829,7
"450","32E42CA63B4ED770173629C0CD8094BC4AB9EF31",251,0,0,0,233,18,25
"451","32E8B8E51F3384B29A3D970B8C58C19BD6DBAF63",940,0,0,0,537,403,7
"452","32F0826F604F6783471EC5C28D1D21D66467F474",735,0,65,0,600,70,6
"453","32F62443AEC7AD56CFBB3D99EBC8C0EF0467DDFB",119,0,0,0,119,0,8
"454","33009B636C200C8C5EB6861B91F3846514576F13",26,0,0,0,26,0,6
"455","33694B958B302CDF801921D114B4C9354685DB61",216,0,18,0,198,0,6
"456","337859D98DF5DD79E48A50513480D81C7617975C",167,0,0,0,100,67,7
"457","33A9A6CC6EEDDA5692F6C88B5D6704436F77005E",17499,0,15641,59,553,1246,6
"458","33DA43F251CB6EBB3512BAFEE3AE9225BBE4AE28",33864,3,32011,554,794,502,6
"459","33F461D5747AC306BF5FC43058E66B7C0E849AA3",3612,0,3598,0,0,14,6
"460","341168A1D8EFCCFB1FAD4D4BEAF5A8BA7DFC07E5",62906,0,33395,4723,4226,20562,12
"461","3424451FD3432BD70203CD5CC9C951691C1B8578",1074,0,0,0,1074,0,13
"462","346880B2252088A54A536C3E40808941D36B0AF0",45925,0,0,0,42812,3113,37
"463","349B9A889CF56337E56DDC0B3B593EE240272C7B",16191,0,12182,220,2717,1072,17
"464","34E92295DBA80936EF0DDB80FAB2D7DF7A30D779",11663,0,0,47,11381,235,8
"465","34FEF805A8BF3A97B709A80B073A6D6E1796F376",1585,0,0,0,1309,276,7
"466","3512F9EE38DC16E435948186B847147F295568B0",35557,277,32434,1313,960,573,8
"467","351C7873103F8E440EFBA6F1652806B31EC88036",1102,21,0,0,991,90,6
"468","352FA4C282B58A35A1D6BAA95BE6CCEDD1583D53",4367,0,0,0,4222,145,45
"469","3569E5F7324BD555B228EECA17FAB07800BAEF23",25582,0,25005,350,227,0,6
"470","3576D87C5934B2DA30E01D21CDDE5B5176DB28D3",30929,0,25030,294,1330,4275,8
"471","35A4CC2477271640C3A287F34A30AE753FA0141F",20,0,0,0,20,0,8
"472","35B2EA88C4279992DDB7EDB76969A6D1D87CB451",26,0,7,0,19,0,6
"473","3600E06E37FC7CEF9E57AC20B65A6E8344B17466",17263,3521,12785,0,82,875,7
"474","363E48941E8622212EF35B07927956B07A9A4F9E",1216,0,18,0,992,206,8
"475","3665D1B627169882F25C69E4ED768345DEC940D5",23701,0,0,0,22692,1009,6
"476","36B39B8C3D18195ED9E3C85FDD38105CD28D7273",32300,50,23017,3877,367,4989,8
"477","36D28FFA150C0032A009E8F2740449FBD83D163B",32841,0,4770,0,6298,21773,10
"478","36E38DE8040F79563DE0653871A0B66ED784B365",487516,0,0,0,269828,217688,33
"479","36F5E8B68C63058712D29EEA91DB6CEC79B7A0A9",33244,2389,29621,571,91,572,7
"480","3705CB96B273C74A3120BE9716398CECD030CCA1",51528,5460,30725,5301,9345,697,6
"481","370F8F18F65212BAF39512552919DD0A9AA69F7A",2516,0,0,0,2472,44,13
"482","37121EF371C540763896022D6E938E7D0F3CCB4B",39057,0,33541,789,1526,3201,6
"483","371EE486A27D249296D041E679002749F5808924",161044,1027,137835,4079,1014,17089,15
"484","374AB74FEE3EF83AE93805B8CE10C7F90022B4D4",114,0,0,0,114,0,11
"485","374CFB64C451CCFE37985BB8066D02FA5E09F81C",12281,56,11625,0,251,349,6
"486","37535251A76D11D94783718CC70AADB55A17227D",936,0,721,0,85,130,8
"487","375635810C93434F7A742611D8F16DEB646611F1",3444,0,1961,0,782,701,6
"488","3757781B3BE1A463A6BF28532D3C40A407326B87",27979,0,23934,3383,605,57,8
"489","378F7B0C5A620353816F3320542D5237810BAA59",50073,1714,39518,275,8265,301,13
"490","37956E338140BC2963262D7E69E23E753B604C0D",23435,0,0,0,17148,6287,25
"491","388092F60C98039AE26BE9F3153DE1908E592349",54,0,0,0,54,0,16
"492","389B72EA97AFC2DB09A0EB19D3682191D9068D6D",55,0,0,0,55,0,6
"493","38A828B0173E68ED6E9F0AF9D24AF4ED2DD6367D",295,0,0,0,295,0,6
"494","38AA6463E9A59F6ABF5B351F8B8ED703D391AAD0",771,0,0,0,467,304,8
"495","38AF4F002D06A472AAC120EC5FBE88A2CBD5E077",27533,7263,16839,3132,299,0,6
"496","38CF0B41F11307ABC7DBE34AC3D7D14E2CDC23FD",8,0,0,0,8,0,7
"497","38E5E74059ACCC92F3F340BCBBAC63AE7C3DAB68",67088,1640,55842,2366,2733,4507,11
"498","38FE810FA541C19A47413CAF8A4052BF7FE4C111",533,0,0,0,533,0,18
"499","393C75BA0F3FD85D5719BC2A68AE6AAC74C7B8A3",12724,0,0,0,12724,0,12
"500","3982E9CDCCD6C7592767400776195B0501E215D0",11513,291,9532,828,295,567,8
"501","39B393B2254C39E8FBF112EE9339C41B845F9D26",672,0,0,0,672,0,7
"502","39FD143BE6E5C4CBE59BC88525C98D3D685ACE1E",13,0,0,0,13,0,7
"503","3A122895A13FF6266BF78CD96820B81C8EA037CA",8386,84,8297,0,0,5,9
"504","3A456CF97777188AA1D71EF49C538984908FF81D",263248,9696,169388,61684,5008,17472,29
"505","3A583DE4AD63AA28154913227C832826D8BDF77B",1864,0,0,0,1864,0,16
"506","3A75A334D1CBE689C117DE7BEBFFB6A3C0936DC0",33293,180,25752,322,556,6483,7
"507","3AB2975277AA9D20D3AAB79D524EBFE44F1A13C2",220,16,0,0,204,0,8
"508","3B018062AF1FB69EC5964FED73E395EFB4FFE4F1",52476,2150,19451,0,5542,25333,9
"509","3B08461D767AB7FEE58471B0F0BEC781F39C0C2D",27450,9092,9428,2096,1928,4906,37
"510","3B272B8E83E92D6874A80F3DCB1838268EEFB751",5968,0,0,5630,338,0,7
"511","3B354493D945A346A1B2D731E1D97054825B349E",99,0,0,0,99,0,13
"512","3B8950C7D1FEE200E1A71017BCE7D1A850B3618B",36317,1973,18639,2506,6128,7071,7
"513","3BA207E898F043F9A995BFD30498FA85C01C7048",32293,4,21163,4024,1087,6015,10
"514","3BA7923EFDB1C7A44083BA1FDB267D535AD0AF94",0,0,0,0,0,0,12
"515","3BC1E57F8B6C498786CD96CF69C36E099CA5E86E",46416,0,38827,480,3301,3808,8
"516","3C11789690663A5AC1C09BB3228CF75380A90608",65097,1123,42777,1416,6008,13773,7
"517","3C1E45EB4036F06E5BA37343F4B2D55E4E9E700E",5,0,0,0,5,0,6
"518","3C6C5E59A1B7CDFD821D05DBC18378E887110A29",49668,0,27277,4295,2583,15513,6
"519","3C9820B55A8DC3350C38A74844A2C0868428137F",18412,0,0,0,3708,14704,26
"520","3CB65763FD8F866CBAB0508B9B3875D0DBBE3A0D",487637,0,0,0,487637,0,21
"521","3CBC3182373FBEAAA5AF6EDA3C8ABABCB012762A",20981,14,15825,758,2502,1882,6
"522","3CD1E54FD26436EE65CA7177084E8F032E341A91",31541,70,19634,0,66,11771,6
"523","3CD9D47B68DCEBC49BA74BAA0CDAC9847F4DE0D5",564703,1889,489849,63216,1773,7976,48
"524","3D053784BF714AD78894BDD0AF9B1C3DA7A532CC",2925,0,1567,7,1103,248,20
"525","3D207A052711F92C7E6437DE88FA1AFE25F33E1F",38402,0,35437,2466,136,363,6
"526","3D3CF9DF5AF2CF49273A63AF373E3B65C91B08C4",10,0,0,0,10,0,6
"527","3D47512F0C2F725395A4086A3E8FB25161237727",14386,0,5980,0,8019,387,20
"528","3D5111C998F9BE4FE6521E368C9AD2034CA08E27",2048,0,0,53,1995,0,6
"529","3D67CA8FF4FEB767F64A50BAE29F6B7F76826A56",8662,2110,5955,0,173,424,10
"530","3DA018C749D9C3644B577EF1D30E4FF800448EE1",13661,0,7472,4355,267,1567,10
"531","3DA223F2B76A461B638C3EC34852DBEA09D89087",21965,0,11941,8769,540,715,6
"532","3DE7B7513D8C1CEE07C4B2A2CD4F80A30C740B33",188,0,0,0,188,0,6
"533","3DFF577DC7207EF19BBCB963E3180B2F8EFE3CD8",383,0,0,0,383,0,7
"534","3E14A089F604CB1677BE60A3B98388EF12E79465",66311,0,58498,4079,305,3429,8
"535","3E276367A959A8D2EAEC0966D274484961A0C4B2",20738,0,17354,405,2165,814,6
"536","3E418219934B48D56BF8A3D93762BD0315819EC3",14991,0,4767,538,990,8696,7
"537","3E6BE0268571707EB4B25CEE31666169B56C8DA0",17920,2289,12079,2026,1123,403,6
"538","3E73C088F469903FEAAC14AA261E9AD8AA8921DE",417,0,0,0,413,4,6
"539","3E7D7B7239885BCCF9C8A0211FB0131CFCA221AD",126,0,0,0,126,0,23
"540","3E8F7971E71DC08763942589A67DA774AD67736D",3943,0,1741,826,133,1243,7
"541","3E9208AEF5B197556C909FD0FA4AA2ABE0ECB599",34794,4249,26336,0,8,4201,18
"542","3EBF17386B4B12333CE0DAB7551C313C67958187",40160,1945,32586,1491,690,3448,7
"543","3EE8E5F69AA0C3B0EA695A88B23E8F8E4EA789BA",274,0,0,0,274,0,15
"544","3F22AEEACABDA4926F125AEE04E48C76C4430BFD",14907,12,14797,0,94,4,6
"545","3F34152B32FF156F5E03B59C00CE8F1AB1990AC9",933,0,586,0,173,174,7
"546","3F65FA2665C3CBE9407D83419C67C6B5C2D6552D",2933,0,0,0,2933,0,9
"547","3FAFBB47B0CF8313D2E5B100CAAA67068ED5EEFB",65,0,0,0,65,0,14
"548","3FE3EBA564FF809E72030DDEF413B3E93D8DD330",42032,144,30111,2149,1551,8077,8
"549","3FF38D1EA03E6A981F0F9AB28CD5F7B16FC1DD46",1362,0,37,0,1102,223,21
"550","3FFEF50A5F56CC04489AD39F985BCA4365C3D69A",493,0,14,0,479,0,23
"551","400303D98B5BA01C195B6EA47D4A5343AF965E5B",4472,0,3802,670,0,0,7
"552","406B4FEAB924885AC34211CE1A2240E61F5E8A75",11337,0,2406,760,6685,1486,28
"553","407DF1496CEA01CF68C40F3F2AB5DF3CC521D292",399,0,0,0,166,233,12
"554","408DE2C779E1C957185F31D4A514804C387376D3",5661,411,3380,1870,0,0,6
"555","408E865D52BE2D555AF90DEFE2D144875DC7EA3C",62946,16325,31726,2921,4405,7569,6
"556","40C7CA1E77D54919548072E5A6DA7AFE2C83A4D6",37,0,0,0,37,0,7
"557","40D3073A0FA74C7F545502D415094B5D75CFDCC0",20448,0,0,0,18814,1634,14
"558","40D4D7A63B21C482E3DE84CB1E4117274E247576",394932,38956,199560,0,27433,128983,10
"559","40EBC384F693C6BA6AD916527CD0F8AC1B3B7FD3",1656030,14683,539543,7056,263397,831351,62
"560","410750672E67796BEEA2111DAEDAAE26B1BA246C",0,0,0,0,0,0,8
"561","41248F097207B571F04B453C408A4E64B8DA2482",4716,0,0,0,3928,788,8
"562","4156E07EC856538191FBC2150FB5C118251A1038",15,0,0,0,15,0,8
"563","415C73E958E7D53F93A026F72AF9537FC5DE6682",141,0,0,0,141,0,14
"564","417617CCE0430730EC6B9063C92631C8CC9DAC08",20230,463,16206,968,75,2518,6
"565","420CC40C3F2D20388909B5FC93839F223A8082F7",31969,493,21164,3699,1120,5493,7
"566","4222ED7D25BF384DF9AB62D619C13980E9A3CF64",97397,26428,52417,3431,3735,11386,9
"567","423DE5736E2E00221D3B66D1E98C4B8B7DC31033",112099,906,20986,79063,2379,8765,23
"568","425C4EFB5A72276D31F843F3882A004AF9D78CE2",18850,2575,9864,185,563,5663,7
"569","4263E12833946B6659E80EB807F1D1211A535046",65683,3060,23485,0,1154,37984,24
"570","4278FEF9093303101407C7650FD96F3109C6AAD7",4558,0,2937,0,786,835,6
"571","42CCDC94E0C59B17B01BE1F2BFAAB1AAB1D12E52",51126,150,42701,6375,237,1663,10
"572","42CDDF6486CB69EF06D18224ACF5B5AFAD26569E",407340,75721,161156,14340,53883,102240,39
"573","4366C25E3561B63E26794BCDD6D14170F8B61511",17938,0,6963,903,2738,7334,6
"574","43841FE24CF7661BEA3DC24420517C6E32339076",977,0,0,0,949,28,16
"575","43DEA62128E4DD1301FCBEF098AE49BCC92EB51E",1180,118,4,0,1058,0,12
"576","43FCC054FE3518CD6955B3A76ABCD95DAE8B9A7E",369,0,0,0,369,0,13
